user_id,item_id,event_time,session_id,event_type,dwell_ms,scroll_depth,exposure_rank
5679088,58868,2026-01-09 02:19:00,real_session_5679088_07,order,7591,1.0,7
5680164,100816,2026-01-09 02:20:00,real_session_5680164_02,collect,7626,0.24,2
5680164,1275845,2026-01-09 02:21:00,real_session_5680164_04,click,10278,0.28,4
5680164,373125,2026-01-09 02:22:00,real_session_5680164_05,click,4313,0.3,5
5680164,685757,2026-01-09 02:23:00,real_session_5680164_06,click,3382,0.32,6
5680164,1327920,2026-01-09 02:24:00,real_session_5680164_07,click,10019,0.34,7
5680164,322683,2026-01-09 02:25:00,real_session_5680164_08,click,10019,0.36,8
5680164,571142,2026-01-09 02:26:00,real_session_5680164_10,click,3050,0.4,10
5680164,1155235,2026-01-09 02:27:00,real_session_5680164_11,click,2710,0.42,11
5680164,1269927,2026-01-09 02:28:00,real_session_5680164_12,click,12932,0.44,12
5680164,795298,2026-01-09 02:29:00,real_session_5680164_13,click,8252,0.46,13
5680164,475801,2026-01-09 02:30:00,real_session_5680164_14,click,4769,0.48,14
5680164,1185359,2026-01-09 02:31:00,real_session_5680164_17,click,11616,0.54,17
5680164,19285,2026-01-09 02:32:00,real_session_5680164_18,click,2709,0.56,18
5680164,493677,2026-01-09 02:33:00,real_session_5680164_20,click,10277,0.6,20
5680164,170467,2026-01-09 02:34:00,real_session_5680164_22,click,10019,0.64,22
5680164,1142966,2026-01-09 02:35:00,real_session_5680164_25,click,6561,0.7,25
5680164,819407,2026-01-09 02:36:00,real_session_5680164_28,click,5921,0.76,28
5680164,809273,2026-01-09 02:37:00,real_session_5680164_30,click,10669,0.8,30
5680164,945919,2026-01-09 02:38:00,real_session_5680164_31,click,5444,0.82,31
5680164,944667,2026-01-09 02:39:00,real_session_5680164_33,click,4313,0.86,33
5680164,603769,2026-01-09 02:40:00,real_session_5680164_34,click,10019,0.88,34
5680164,2868,2026-01-09 02:41:00,real_session_5680164_35,click,8252,0.9,35
5680164,1191577,2026-01-09 02:42:00,real_session_5680164_37,click,3382,0.94,37
5680164,125795,2026-01-09 02:43:00,real_session_5680164_38,click,5444,0.96,38
5680164,582278,2026-01-09 02:44:00,real_session_5680164_40,click,1943,1.0,40
5680164,586420,2026-01-09 02:45:00,real_session_5680164_42,click,5929,1.0,42
5680164,8145,2026-01-09 02:46:00,real_session_5680164_43,click,8450,1.0,43
5680164,491849,2026-01-09 02:47:00,real_session_5680164_45,click,7294,1.0,45
5680164,790037,2026-01-09 02:48:00,real_session_5680164_46,click,5922,1.0,46
5680164,39674,2026-01-09 02:49:00,real_session_5680164_48,click,5922,1.0,48
5680164,826951,2026-01-09 02:50:00,real_session_5680164_49,click,4313,1.0,49
5680164,809505,2026-01-09 02:51:00,real_session_5680164_50,click,7853,1.0,50
5681949,2878,2026-01-09 02:52:00,real_session_5681949_05,browse,11872,0.322,5
5681949,49291,2026-01-09 02:53:00,real_session_5681949_12,browse,12543,0.493,12
5681949,249288,2026-01-09 02:54:00,real_session_5681949_15,browse,11872,0.566,15
5681949,629214,2026-01-09 02:55:00,real_session_5681949_16,browse,4950,0.59,16
5681949,1082114,2026-01-09 02:56:00,real_session_5681949_28,browse,11069,0.883,28
5681949,1061403,2026-01-09 02:57:00,real_session_5681949_29,browse,12543,0.907,29
5681949,754466,2026-01-09 02:58:00,real_session_5681949_38,browse,12543,1.0,38
5682746,1021848,2026-01-09 02:59:00,real_session_5682746_01,order,1866,0.223,1
5682746,1184355,2026-01-09 03:00:00,real_session_5682746_06,order,9114,0.336,6
5682746,1040366,2026-01-09 03:01:00,real_session_5682746_07,order,8657,0.359,7
5682746,1317316,2026-01-09 03:02:00,real_session_5682746_10,order,11757,0.427,10
5682746,1255019,2026-01-09 03:03:00,real_session_5682746_13,order,9327,0.495,13
5682746,1317570,2026-01-09 03:04:00,real_session_5682746_14,order,10966,0.518,14
5682746,122081,2026-01-09 03:05:00,real_session_5682746_18,order,4105,0.609,18
5682746,709072,2026-01-09 03:06:00,real_session_5682746_21,order,10352,0.677,21
5682746,1407406,2026-01-09 03:07:00,real_session_5682746_24,order,8657,0.745,24
5682746,489422,2026-01-09 03:08:00,real_session_5682746_33,order,12916,0.95,33
5682746,795087,2026-01-09 03:09:00,real_session_5682746_35,order,2689,0.995,35
5682746,387697,2026-01-09 03:10:00,real_session_5682746_43,order,9114,1.0,43
5682863,821319,2026-01-09 03:11:00,real_session_5682863_02,click,7623,0.243,2
5682863,6062,2026-01-09 03:12:00,real_session_5682863_05,click,11828,0.309,5
5682863,242748,2026-01-09 03:13:00,real_session_5682863_09,click,3383,0.396,9
5682863,90806,2026-01-09 03:14:00,real_session_5682863_13,click,4622,0.483,13
5682863,974954,2026-01-09 03:15:00,real_session_5682863_14,click,5101,0.504,14
5682863,502842,2026-01-09 03:16:00,real_session_5682863_15,click,4075,0.526,15
5682863,1270616,2026-01-09 03:17:00,real_session_5682863_16,click,5106,0.548,16
5682863,1090980,2026-01-09 03:18:00,real_session_5682863_17,click,10413,0.57,17
5682863,1285484,2026-01-09 03:19:00,real_session_5682863_22,click,9356,0.678,22
5682863,167818,2026-01-09 03:20:00,real_session_5682863_28,click,5564,0.809,28
5682863,581674,2026-01-09 03:21:00,real_session_5682863_31,click,5926,0.874,31
5682863,1045628,2026-01-09 03:22:00,real_session_5682863_33,click,5564,0.917,33
5682863,87176,2026-01-09 03:23:00,real_session_5682863_37,click,8604,1.0,37
5682863,226363,2026-01-09 03:24:00,real_session_5682863_38,click,4769,1.0,38
5682863,248885,2026-01-09 03:25:00,real_session_5682863_42,click,11284,1.0,42
5682863,76289,2026-01-09 03:26:00,real_session_5682863_43,click,10019,1.0,43
5682863,1297007,2026-01-09 03:27:00,real_session_5682863_45,click,12931,1.0,45
5688441,6290,2026-01-09 03:28:00,real_session_5688441_10,click,13211,0.478,10
5688441,715181,2026-01-09 03:29:00,real_session_5688441_29,click,6200,1.0,29
5692831,227804,2026-01-09 03:30:00,real_session_5692831_01,collect,7795,0.223,1
5692831,212038,2026-01-09 03:31:00,real_session_5692831_02,collect,1600,0.245,2
5692831,481210,2026-01-09 03:32:00,real_session_5692831_03,collect,7795,0.268,3
5692831,1230031,2026-01-09 03:33:00,real_session_5692831_08,collect,7795,0.382,8
5692831,311477,2026-01-09 03:34:00,real_session_5692831_09,collect,7795,0.405,9
5692831,574871,2026-01-09 03:35:00,real_session_5692831_12,collect,6882,0.473,12
5692831,1326683,2026-01-09 03:36:00,real_session_5692831_15,collect,10818,0.541,15
5692831,1298906,2026-01-09 03:37:00,real_session_5692831_18,collect,6882,0.609,18
5692831,4163,2026-01-09 03:38:00,real_session_5692831_23,collect,5825,0.723,23
5692831,879258,2026-01-09 03:39:00,real_session_5692831_27,collect,1600,0.814,27
5692831,1230418,2026-01-09 03:40:00,real_session_5692831_28,collect,8618,0.836,28
5692831,315945,2026-01-09 03:41:00,real_session_5692831_29,collect,10287,0.859,29
5692831,839941,2026-01-09 03:42:00,real_session_5692831_38,collect,7795,1.0,38
5692831,1046472,2026-01-09 03:43:00,real_session_5692831_44,collect,8618,1.0,44
5696036,421700,2026-01-09 03:44:00,real_session_5696036_01,click,3381,0.222,1
5696036,1271454,2026-01-09 03:45:00,real_session_5696036_06,click,11616,0.33,6
5696036,607380,2026-01-09 03:46:00,real_session_5696036_07,click,3658,0.352,7
5696036,15756,2026-01-09 03:47:00,real_session_5696036_08,click,1624,0.374,8
5696036,1197019,2026-01-09 03:48:00,real_session_5696036_11,click,9344,0.439,11
5696036,1064493,2026-01-09 03:49:00,real_session_5696036_12,click,4312,0.461,12
5696036,323850,2026-01-09 03:50:00,real_session_5696036_13,click,6555,0.483,13
5696036,1018956,2026-01-09 03:51:00,real_session_5696036_14,click,10668,0.504,14
5696036,448909,2026-01-09 03:52:00,real_session_5696036_15,click,1732,0.526,15
5696036,1244096,2026-01-09 03:53:00,real_session_5696036_16,click,9344,0.548,16
5696036,277193,2026-01-09 03:54:00,real_session_5696036_17,click,6555,0.57,17
5696036,635168,2026-01-09 03:55:00,real_session_5696036_19,click,13221,0.613,19
5696036,1025073,2026-01-09 03:56:00,real_session_5696036_20,click,4312,0.635,20
5696036,835002,2026-01-09 03:57:00,real_session_5696036_21,click,4312,0.657,21
5696036,754837,2026-01-09 03:58:00,real_session_5696036_23,click,4312,0.7,23
5696036,690411,2026-01-09 03:59:00,real_session_5696036_24,click,13221,0.722,24
5696036,1086729,2026-01-09 04:00:00,real_session_5696036_25,click,11071,0.743,25
5696036,308590,2026-01-09 04:01:00,real_session_5696036_26,click,6555,0.765,26
5696036,1044857,2026-01-09 04:02:00,real_session_5696036_27,click,12242,0.787,27
5696036,771790,2026-01-09 04:03:00,real_session_5696036_29,click,3782,0.83,29
5696036,1038382,2026-01-09 04:04:00,real_session_5696036_30,click,5443,0.852,30
5696036,957494,2026-01-09 04:05:00,real_session_5696036_32,click,10669,0.896,32
5696036,1226126,2026-01-09 04:06:00,real_session_5696036_33,click,5165,0.917,33
5696036,239410,2026-01-09 04:07:00,real_session_5696036_34,click,2556,0.939,34
5696036,232729,2026-01-09 04:08:00,real_session_5696036_36,click,6555,0.983,36
5696036,484325,2026-01-09 04:09:00,real_session_5696036_37,click,6555,1.0,37
5696036,762257,2026-01-09 04:10:00,real_session_5696036_39,click,10908,1.0,39
5696036,538374,2026-01-09 04:11:00,real_session_5696036_42,click,2556,1.0,42
5696036,1101113,2026-01-09 04:12:00,real_session_5696036_43,click,11861,1.0,43
5696036,1232152,2026-01-09 04:13:00,real_session_5696036_44,click,2556,1.0,44
5706263,821437,2026-01-09 04:14:00,real_session_5706263_04,order,1526,0.291,4
5706263,1076064,2026-01-09 04:15:00,real_session_5706263_08,order,12907,0.382,8
5706263,1330915,2026-01-09 04:16:00,real_session_5706263_11,order,4503,0.45,11
5706263,140951,2026-01-09 04:17:00,real_session_5706263_16,order,5549,0.564,16
5706263,882317,2026-01-09 04:18:00,real_session_5706263_23,order,7278,0.723,23
5706263,785367,2026-01-09 04:19:00,real_session_5706263_26,order,6599,0.791,26
5706263,814982,2026-01-09 04:20:00,real_session_5706263_30,order,4503,0.882,30
5706263,359056,2026-01-09 04:21:00,real_session_5706263_35,order,6245,0.995,35
5706263,150750,2026-01-09 04:22:00,real_session_5706263_38,order,6245,1.0,38
5706263,343534,2026-01-09 04:23:00,real_session_5706263_43,order,5549,1.0,43
5706263,738200,2026-01-09 04:24:00,real_session_5706263_44,order,7353,1.0,44
5707909,41002,2026-01-09 04:25:00,real_session_5707909_07,order,4016,0.367,7
5707909,793446,2026-01-09 04:26:00,real_session_5707909_09,order,4016,0.414,9
5707909,737695,2026-01-09 04:27:00,real_session_5707909_11,order,9661,0.462,11
5707909,513247,2026-01-09 04:28:00,real_session_5707909_14,order,9661,0.533,14
5707909,416989,2026-01-09 04:29:00,real_session_5707909_16,order,9661,0.581,16
5707909,573199,2026-01-09 04:30:00,real_session_5707909_19,order,2088,0.652,19
5707909,1114108,2026-01-09 04:31:00,real_session_5707909_21,order,9661,0.7,21
5707909,1117637,2026-01-09 04:32:00,real_session_5707909_27,order,8655,0.843,27
5707909,482749,2026-01-09 04:33:00,real_session_5707909_32,order,7921,0.962,32
5707909,748635,2026-01-09 04:34:00,real_session_5707909_35,order,9974,1.0,35
5707909,250975,2026-01-09 04:35:00,real_session_5707909_36,order,5127,1.0,36
5707909,1297425,2026-01-09 04:36:00,real_session_5707909_38,order,1844,1.0,38
5707909,876607,2026-01-09 04:37:00,real_session_5707909_40,order,12245,1.0,40
5713687,348884,2026-01-09 04:38:00,real_session_5713687_01,click,1602,0.222,1
5713687,1149955,2026-01-09 04:39:00,real_session_5713687_02,click,8407,0.243,2
5713687,1204844,2026-01-09 04:40:00,real_session_5713687_03,click,7119,0.265,3
5713687,220662,2026-01-09 04:41:00,real_session_5713687_05,collect,2088,0.309,5
5713687,249477,2026-01-09 04:42:00,real_session_5713687_06,click,12908,0.33,6
5713687,1389572,2026-01-09 04:43:00,real_session_5713687_07,click,4991,0.352,7
5713687,1331520,2026-01-09 04:44:00,real_session_5713687_14,click,5892,0.504,14
5713687,159061,2026-01-09 04:45:00,real_session_5713687_15,click,5893,0.526,15
5713687,712429,2026-01-09 04:46:00,real_session_5713687_17,click,4991,0.57,17
5713687,1021741,2026-01-09 04:47:00,real_session_5713687_28,click,4991,0.809,28
5713687,120908,2026-01-09 04:48:00,real_session_5713687_29,click,6119,0.83,29
5713687,1017273,2026-01-09 04:49:00,real_session_5713687_38,click,7119,1.0,38
5713687,909036,2026-01-09 04:50:00,real_session_5713687_40,click,1602,1.0,40
5713687,1272259,2026-01-09 04:51:00,real_session_5713687_41,click,3295,1.0,41
5713687,1393424,2026-01-09 04:52:00,real_session_5713687_43,click,10384,1.0,43
5713687,1402160,2026-01-09 04:53:00,real_session_5713687_46,click,6119,1.0,46
5716746,1303477,2026-01-09 04:54:00,real_session_5716746_03,click,10909,0.261,3
5716746,1164681,2026-01-09 04:55:00,real_session_5716746_04,click,2557,0.282,4
5716746,695724,2026-01-09 04:56:00,real_session_5716746_05,click,4769,0.302,5
5716746,1228931,2026-01-09 04:57:00,real_session_5716746_25,click,1943,0.71,25
5716746,169473,2026-01-09 04:58:00,real_session_5716746_26,click,10909,0.731,26
5716746,27288,2026-01-09 04:59:00,real_session_5716746_27,click,4313,0.751,27
5716746,1268303,2026-01-09 05:00:00,real_session_5716746_28,click,4769,0.771,28
5716746,541659,2026-01-09 05:01:00,real_session_5716746_29,click,4769,0.792,29
5716746,566851,2026-01-09 05:02:00,real_session_5716746_30,click,3050,0.812,30
5716746,935903,2026-01-09 05:03:00,real_session_5716746_33,click,9357,0.873,33
5716746,1229363,2026-01-09 05:04:00,real_session_5716746_40,click,10019,1.0,40
5716746,101763,2026-01-09 05:05:00,real_session_5716746_41,click,4769,1.0,41
5716746,985463,2026-01-09 05:06:00,real_session_5716746_42,click,5564,1.0,42
5716746,417820,2026-01-09 05:07:00,real_session_5716746_43,click,4313,1.0,43
5716746,1183276,2026-01-09 05:08:00,real_session_5716746_45,click,5564,1.0,45
5716746,248272,2026-01-09 05:09:00,real_session_5716746_46,click,1943,1.0,46
5716746,226565,2026-01-09 05:10:00,real_session_5716746_47,click,10669,1.0,47
5716746,1138906,2026-01-09 05:11:00,real_session_5716746_49,click,12434,1.0,49
5723603,238908,2026-01-09 05:12:00,real_session_5723603_01,browse,7822,0.22,1
5723603,1208462,2026-01-09 05:13:00,real_session_5723603_03,browse,6401,0.261,3
5723603,669977,2026-01-09 05:14:00,real_session_5723603_06,browse,2476,0.322,6
5723603,1290203,2026-01-09 05:15:00,real_session_5723603_07,browse,11605,0.343,7
5723603,558117,2026-01-09 05:16:00,real_session_5723603_09,browse,4528,0.384,9
5723603,90136,2026-01-09 05:17:00,real_session_5723603_11,browse,4841,0.424,11
5723603,68069,2026-01-09 05:18:00,real_session_5723603_14,browse,11605,0.486,14
5723603,664013,2026-01-09 05:19:00,real_session_5723603_15,browse,2360,0.506,15
5723603,291082,2026-01-09 05:20:00,real_session_5723603_18,browse,2740,0.567,18
5723603,192100,2026-01-09 05:21:00,real_session_5723603_19,browse,2360,0.588,19
5723603,255103,2026-01-09 05:22:00,real_session_5723603_21,browse,1515,0.629,21
5723603,747767,2026-01-09 05:23:00,real_session_5723603_24,browse,4841,0.69,24
5723603,239824,2026-01-09 05:24:00,real_session_5723603_25,browse,8159,0.71,25
5723603,1061261,2026-01-09 05:25:00,real_session_5723603_32,browse,4841,0.853,32
5723603,877267,2026-01-09 05:26:00,real_session_5723603_33,browse,6401,0.873,33
5723603,1215408,2026-01-09 05:27:00,real_session_5723603_34,browse,12591,0.894,34
5723603,634344,2026-01-09 05:28:00,real_session_5723603_35,browse,10394,0.914,35
5723603,355010,2026-01-09 05:29:00,real_session_5723603_36,browse,4105,0.935,36
5723603,415030,2026-01-09 05:30:00,real_session_5723603_38,browse,11605,0.976,38
5723603,1346909,2026-01-09 05:31:00,real_session_5723603_39,browse,6401,0.996,39
5723603,1082378,2026-01-09 05:32:00,real_session_5723603_42,browse,4841,1.0,42
5723603,787311,2026-01-09 05:33:00,real_session_5723603_46,browse,5926,1.0,46
5723603,1350818,2026-01-09 05:34:00,real_session_5723603_49,browse,11605,1.0,49
5724790,940896,2026-01-09 05:35:00,real_session_5724790_11,browse,2158,1.0,11
5724790,147426,2026-01-09 05:36:00,real_session_5724790_12,browse,3291,1.0,12
5726330,930755,2026-01-09 05:37:00,real_session_5726330_01,browse,11606,0.223,1
5726330,914724,2026-01-09 05:38:00,real_session_5726330_03,browse,6403,0.27,3
5726330,1329610,2026-01-09 05:39:00,real_session_5726330_06,browse,2365,0.34,6
5726330,1058971,2026-01-09 05:40:00,real_session_5726330_07,browse,2365,0.363,7
5726330,578680,2026-01-09 05:41:00,real_session_5726330_22,click,4556,0.712,22
5726330,983652,2026-01-09 05:42:00,real_session_5726330_24,browse,2365,0.758,24
5726330,337095,2026-01-09 05:43:00,real_session_5726330_30,click,4985,0.898,30
5726330,1063126,2026-01-09 05:44:00,real_session_5726330_31,click,9076,0.921,31
5726330,433523,2026-01-09 05:45:00,real_session_5726330_38,browse,4355,1.0,38
5729756,214428,2026-01-09 05:46:00,real_session_5729756_01,click,7396,0.222,1
5729756,1226726,2026-01-09 05:47:00,real_session_5729756_05,click,10812,0.309,5
5729756,1229355,2026-01-09 05:48:00,real_session_5729756_06,click,9024,0.33,6
5729756,797173,2026-01-09 05:49:00,real_session_5729756_07,click,9661,0.352,7
5729756,920263,2026-01-09 05:50:00,real_session_5729756_11,click,9661,0.439,11
5729756,293712,2026-01-09 05:51:00,real_session_5729756_12,click,7396,0.461,12
5729756,1311639,2026-01-09 05:52:00,real_session_5729756_13,click,9661,0.483,13
5729756,1194068,2026-01-09 05:53:00,real_session_5729756_22,click,4069,0.678,22
5729756,316850,2026-01-09 05:54:00,real_session_5729756_27,click,2708,0.787,27
5729756,1119068,2026-01-09 05:55:00,real_session_5729756_28,click,9661,0.809,28
5729756,1098870,2026-01-09 05:56:00,real_session_5729756_29,click,8982,0.83,29
5729756,685256,2026-01-09 05:57:00,real_session_5729756_30,click,9024,0.852,30
5729756,705415,2026-01-09 05:58:00,real_session_5729756_31,click,11818,0.874,31
5729756,1306930,2026-01-09 05:59:00,real_session_5729756_34,click,5081,0.939,34
5729756,1051194,2026-01-09 06:00:00,real_session_5729756_37,click,9024,1.0,37
5729756,299272,2026-01-09 06:01:00,real_session_5729756_41,click,9024,1.0,41
5730006,1146714,2026-01-09 06:02:00,real_session_5730006_08,collect,2922,0.416,8
5730006,1279446,2026-01-09 06:03:00,real_session_5730006_12,collect,2922,0.524,12
5730006,1053264,2026-01-09 06:04:00,real_session_5730006_27,collect,6158,0.93,27
5733120,476357,2026-01-09 06:05:00,real_session_5733120_03,click,10407,0.343,3
5733120,718434,2026-01-09 06:06:00,real_session_5733120_05,click,7863,0.438,5
5733120,893969,2026-01-09 06:07:00,real_session_5733120_07,click,10407,0.533,7
5734215,799918,2026-01-09 06:08:00,real_session_5734215_01,order,10707,0.22,1
5734215,80563,2026-01-09 06:09:00,real_session_5734215_05,order,9661,0.302,5
5734215,859740,2026-01-09 06:10:00,real_session_5734215_06,order,10707,0.322,6
5734215,1303016,2026-01-09 06:11:00,real_session_5734215_07,order,7921,0.343,7
5734215,94605,2026-01-09 06:12:00,real_session_5734215_10,order,1844,0.404,10
5734215,1384338,2026-01-09 06:13:00,real_session_5734215_16,order,12245,0.527,16
5734215,1156016,2026-01-09 06:14:00,real_session_5734215_18,order,10707,0.567,18
5734215,962150,2026-01-09 06:15:00,real_session_5734215_20,order,10293,0.608,20
5734215,1077530,2026-01-09 06:16:00,real_session_5734215_32,order,6816,0.853,32
5734215,1119003,2026-01-09 06:17:00,real_session_5734215_33,order,6116,0.873,33
5734215,960939,2026-01-09 06:18:00,real_session_5734215_34,order,10292,0.894,34
5734215,652714,2026-01-09 06:19:00,real_session_5734215_37,order,4023,0.955,37
5734215,26207,2026-01-09 06:20:00,real_session_5734215_39,order,4016,0.996,39
5734215,1107743,2026-01-09 06:21:00,real_session_5734215_41,order,12245,1.0,41
5734215,792092,2026-01-09 06:22:00,real_session_5734215_43,order,8656,1.0,43
5734215,91202,2026-01-09 06:23:00,real_session_5734215_45,order,3366,1.0,45
5734215,609930,2026-01-09 06:24:00,real_session_5734215_47,order,7920,1.0,47
5746686,1349912,2026-01-09 06:25:00,real_session_5746686_02,collect,4084,0.244,2
5746686,632216,2026-01-09 06:26:00,real_session_5746686_04,collect,4084,0.289,4
5746686,1123119,2026-01-09 06:27:00,real_session_5746686_07,collect,6196,0.356,7
5746686,1248394,2026-01-09 06:28:00,real_session_5746686_14,collect,12357,0.511,14
5746686,356480,2026-01-09 06:29:00,real_session_5746686_15,collect,4084,0.533,15
5746686,715714,2026-01-09 06:30:00,real_session_5746686_30,collect,4084,0.867,30
5746686,814200,2026-01-09 06:31:00,real_session_5746686_32,collect,4084,0.911,32
5746686,1391684,2026-01-09 06:32:00,real_session_5746686_33,collect,4782,0.933,33
5746686,1214116,2026-01-09 06:33:00,real_session_5746686_39,collect,4084,1.0,39
5746686,1143071,2026-01-09 06:34:00,real_session_5746686_42,collect,4084,1.0,42
5746686,345999,2026-01-09 06:35:00,real_session_5746686_43,collect,4426,1.0,43
5746686,1054783,2026-01-09 06:36:00,real_session_5746686_45,collect,4084,1.0,45
5753582,277493,2026-01-09 06:37:00,real_session_5753582_01,collect,11082,0.221,1
5753582,760267,2026-01-09 06:38:00,real_session_5753582_04,collect,10816,0.283,4
5753582,1263026,2026-01-09 06:39:00,real_session_5753582_05,collect,11082,0.304,5
5753582,1330277,2026-01-09 06:40:00,real_session_5753582_07,collect,10816,0.346,7
5753582,1256078,2026-01-09 06:41:00,real_session_5753582_09,collect,4525,0.388,9
5753582,456803,2026-01-09 06:42:00,real_session_5753582_11,collect,2203,0.429,11
5753582,1389474,2026-01-09 06:43:00,real_session_5753582_13,collect,10816,0.471,13
5753582,1266374,2026-01-09 06:44:00,real_session_5753582_14,collect,11082,0.492,14
5753582,518863,2026-01-09 06:45:00,real_session_5753582_17,collect,3540,0.554,17
5753582,643830,2026-01-09 06:46:00,real_session_5753582_18,collect,10816,0.575,18
5753582,1132684,2026-01-09 06:47:00,real_session_5753582_22,collect,2203,0.658,22
5753582,1404978,2026-01-09 06:48:00,real_session_5753582_23,collect,9169,0.679,23
5753582,408745,2026-01-09 06:49:00,real_session_5753582_24,collect,11082,0.7,24
5753582,711216,2026-01-09 06:50:00,real_session_5753582_26,collect,13130,0.742,26
5753582,745006,2026-01-09 06:51:00,real_session_5753582_28,collect,11082,0.783,28
5753582,830628,2026-01-09 06:52:00,real_session_5753582_29,collect,3540,0.804,29
5753582,392479,2026-01-09 06:53:00,real_session_5753582_30,collect,11082,0.825,30
5753582,792620,2026-01-09 06:54:00,real_session_5753582_35,collect,3540,0.929,35
5753582,903973,2026-01-09 06:55:00,real_session_5753582_36,collect,11082,0.95,36
5753582,590892,2026-01-09 06:56:00,real_session_5753582_37,collect,11082,0.971,37
5753582,373374,2026-01-09 06:57:00,real_session_5753582_38,collect,13130,0.992,38
5753582,60169,2026-01-09 06:58:00,real_session_5753582_39,collect,11082,1.0,39
5753582,609320,2026-01-09 06:59:00,real_session_5753582_40,collect,8139,1.0,40
5753582,228452,2026-01-09 07:00:00,real_session_5753582_41,collect,11082,1.0,41
5753582,100357,2026-01-09 07:01:00,real_session_5753582_46,collect,10816,1.0,46
5753582,72881,2026-01-09 07:02:00,real_session_5753582_47,collect,10816,1.0,47
5766222,278361,2026-01-09 07:03:00,real_session_5766222_06,click,10826,0.388,6
5766222,832866,2026-01-09 07:04:00,real_session_5766222_17,click,11096,0.731,17
5766222,450226,2026-01-09 07:05:00,real_session_5766222_19,click,9001,0.794,19
5766222,1082408,2026-01-09 07:06:00,real_session_5766222_23,click,9683,0.919,23
5766222,123170,2026-01-09 07:07:00,real_session_5766222_27,click,7173,1.0,27
5767973,1104217,2026-01-09 07:08:00,real_session_5767973_06,order,11895,0.343,6
5767973,4762,2026-01-09 07:09:00,real_session_5767973_07,order,11507,0.367,7
5767973,503583,2026-01-09 07:10:00,real_session_5767973_10,order,6124,0.438,10
5767973,1040855,2026-01-09 07:11:00,real_session_5767973_11,order,5885,0.462,11
5767973,204099,2026-01-09 07:12:00,real_session_5767973_16,order,9327,0.581,16
5767973,293441,2026-01-09 07:13:00,real_session_5767973_17,order,2636,0.605,17
5767973,69684,2026-01-09 07:14:00,real_session_5767973_18,click,7970,0.629,18
5767973,1255019,2026-01-09 07:15:00,real_session_5767973_20,order,9327,0.676,20
5767973,1214683,2026-01-09 07:16:00,real_session_5767973_23,order,8691,0.748,23
5767973,981631,2026-01-09 07:17:00,real_session_5767973_24,order,8691,0.771,24
5767973,212468,2026-01-09 07:18:00,real_session_5767973_28,order,7524,0.867,28
5767973,266459,2026-01-09 07:19:00,real_session_5767973_31,order,8382,0.938,31
5767973,872429,2026-01-09 07:20:00,real_session_5767973_34,order,11757,1.0,34
5767973,581036,2026-01-09 07:21:00,real_session_5767973_35,order,5885,1.0,35
5767973,1172648,2026-01-09 07:22:00,real_session_5767973_37,order,8381,1.0,37
5767973,1120561,2026-01-09 07:23:00,real_session_5767973_38,order,9899,1.0,38
5767973,771868,2026-01-09 07:24:00,real_session_5767973_39,order,9327,1.0,39
5767973,1376453,2026-01-09 07:25:00,real_session_5767973_40,order,1866,1.0,40
5769967,1391172,2026-01-09 07:26:00,real_session_5769967_03,order,6298,0.271,3
5769967,617204,2026-01-09 07:27:00,real_session_5769967_14,order,6298,0.533,14
5769967,57820,2026-01-09 07:28:00,real_session_5769967_16,order,6298,0.581,16
5769967,479949,2026-01-09 07:29:00,real_session_5769967_17,order,7501,0.605,17
5769967,885754,2026-01-09 07:30:00,real_session_5769967_18,order,6298,0.629,18
5769967,676519,2026-01-09 07:31:00,real_session_5769967_23,order,4081,0.748,23
5769967,164033,2026-01-09 07:32:00,real_session_5769967_27,order,2435,0.843,27
5769967,780563,2026-01-09 07:33:00,real_session_5769967_29,order,6298,0.89,29
5769967,1029438,2026-01-09 07:34:00,real_session_5769967_34,order,9883,1.0,34
5769967,1318312,2026-01-09 07:35:00,real_session_5769967_40,order,2435,1.0,40
5782492,225059,2026-01-09 07:36:00,real_session_5782492_01,browse,7822,0.223,1
5782492,930755,2026-01-09 07:37:00,real_session_5782492_02,browse,11606,0.245,2
5782492,819061,2026-01-09 07:38:00,real_session_5782492_03,browse,12591,0.268,3
5782492,914724,2026-01-09 07:39:00,real_session_5782492_04,browse,6403,0.291,4
5782492,939495,2026-01-09 07:40:00,real_session_5782492_05,browse,4841,0.314,5
5782492,649404,2026-01-09 07:41:00,real_session_5782492_06,browse,1515,0.336,6
5782492,185006,2026-01-09 07:42:00,real_session_5782492_07,browse,3525,0.359,7
5782492,690299,2026-01-09 07:43:00,real_session_5782492_08,browse,12591,0.382,8
5782492,586661,2026-01-09 07:44:00,real_session_5782492_09,browse,1516,0.405,9
5782492,635324,2026-01-09 07:45:00,real_session_5782492_10,browse,3525,0.427,10
5782492,354108,2026-01-09 07:46:00,real_session_5782492_20,browse,4841,0.655,20
5782492,923578,2026-01-09 07:47:00,real_session_5782492_23,browse,5701,0.723,23
5782492,706013,2026-01-09 07:48:00,real_session_5782492_24,browse,11605,0.745,24
5782492,480226,2026-01-09 07:49:00,real_session_5782492_28,browse,3525,0.836,28
5782492,1057768,2026-01-09 07:50:00,real_session_5782492_29,browse,11606,0.859,29
5782492,1077314,2026-01-09 07:51:00,real_session_5782492_32,browse,10400,0.927,32
5782492,486342,2026-01-09 07:52:00,real_session_5782492_36,browse,7822,1.0,36
