item_id,tag_type,tag_name,tag_weight
1278565,scene,dinner,0.76
1278565,scene,group_order,0.81
1278565,price,luxury,0.76
1278796,taste,umami,0.81
1278796,scene,group_order,0.87
1278796,scene,late_night,0.86
1278796,price,luxury,0.82
1280388,taste,rich,0.52
1280388,taste,mild,0.52
1280388,scene,lunch,0.53
1280388,scene,solo_meal,0.57
1280388,price,luxury,0.54
1281158,taste,crispy,0.59
1281158,taste,umami,0.58
1281158,scene,group_order,0.64
1281158,scene,solo_meal,0.62
1281158,price,luxury,0.59
1281296,taste,fresh,0.61
1281296,taste,savory,0.62
1281296,scene,late_night,0.66
1281296,price,luxury,0.62
1282435,taste,spicy,0.75
1282435,taste,rich,0.74
1282435,scene,dinner,0.76
1282435,price,luxury,0.76
1283977,taste,sweet,0.87
1283977,scene,dinner,0.88
1283977,price,luxury,0.88
1284008,taste,fresh,0.73
1284008,taste,rich,0.72
1284008,scene,lunch,0.73
1284008,scene,group_order,0.79
1284008,price,luxury,0.74
1284396,taste,rich,0.55
1284396,taste,fresh,0.56
1284396,scene,afternoon_tea,0.64
1284396,price,luxury,0.57
1284643,taste,spicy,0.78
1284643,taste,mild,0.77
1284643,scene,afternoon_tea,0.86
1284643,scene,late_night,0.83
1284643,price,luxury,0.79
1287625,taste,rich,0.89
1287625,taste,sweet,0.45
1287625,scene,solo_meal,0.49
1287625,scene,afternoon_tea,0.53
1287625,price,luxury,0.46
1287881,taste,umami,0.76
1287881,taste,spicy,0.76
1287881,scene,late_night,0.81
1287881,scene,solo_meal,0.8
1287881,price,luxury,0.77
1288576,taste,fresh,0.51
1288576,taste,crispy,0.52
1288576,scene,solo_meal,0.55
1288576,scene,dinner,0.52
1288576,price,luxury,0.52
1289057,taste,mild,0.81
1289057,taste,sweet,0.82
1289057,scene,dinner,0.83
1289057,price,luxury,0.83
1289060,taste,sweet,0.85
1289060,taste,mild,0.84
1289060,scene,solo_meal,0.89
1289060,scene,late_night,0.45
1289060,price,luxury,0.86
1290881,taste,mild,0.6
1290881,taste,umami,0.61
1290881,scene,solo_meal,0.65
1290881,scene,late_night,0.66
1290881,price,luxury,0.62
1291062,taste,umami,0.62
1291062,scene,afternoon_tea,0.7
1291062,scene,lunch,0.62
1291062,price,luxury,0.63
1291648,taste,fresh,0.63
1291648,taste,crispy,0.64
1291648,scene,afternoon_tea,0.71
1291648,scene,dinner,0.64
1291648,price,luxury,0.64
1292401,taste,mild,0.5
1292401,taste,spicy,0.51
1292401,scene,lunch,0.51
1292401,scene,late_night,0.56
1292401,price,luxury,0.52
1292766,taste,sweet,0.56
1292766,taste,crispy,0.57
1292766,scene,late_night,0.61
1292766,scene,group_order,0.62
1292766,price,luxury,0.57
1293200,taste,fresh,0.85
1293200,scene,solo_meal,0.89
1293200,scene,dinner,0.86
1293200,price,luxury,0.86
1293309,taste,savory,0.6
1293309,taste,mild,0.58
1293309,scene,dinner,0.6
1293309,scene,late_night,0.64
1293309,price,luxury,0.6
1293542,taste,crispy,0.68
1293542,scene,lunch,0.67
1293542,scene,group_order,0.73
1293542,price,luxury,0.68
1294069,taste,crispy,0.55
1294069,scene,late_night,0.59
1294069,scene,afternoon_tea,0.62
1294069,price,luxury,0.55
1294935,taste,umami,0.65
1294935,scene,late_night,0.7
1294935,scene,lunch,0.65
1294935,price,luxury,0.66
1295201,taste,sweet,0.61
1295201,taste,umami,0.61
1295201,scene,solo_meal,0.65
1295201,scene,late_night,0.66
1295201,price,luxury,0.62
1296651,taste,mild,0.7
1296651,taste,rich,0.7
1296651,scene,late_night,0.76
1296651,scene,dinner,0.72
1296651,price,luxury,0.72
1297273,taste,mild,0.62
1297273,taste,crispy,0.64
1297273,scene,late_night,0.68
1297273,scene,afternoon_tea,0.71
1297273,price,luxury,0.64
1298185,taste,mild,0.74
1298185,taste,savory,0.76
1298185,scene,group_order,0.81
1298185,scene,late_night,0.8
1298185,price,luxury,0.76
1298430,taste,crispy,0.51
1298430,taste,fresh,0.5
1298430,scene,group_order,0.56
1298430,price,luxury,0.51
1298510,taste,sweet,0.85
1298510,taste,rich,0.84
1298510,scene,late_night,0.45
1298510,scene,afternoon_tea,0.48
1298510,price,luxury,0.86
1299338,taste,spicy,0.58
1299338,taste,sweet,0.58
1299338,scene,late_night,0.63
1299338,scene,afternoon_tea,0.66
1299338,price,luxury,0.59
1299985,taste,rich,0.74
1299985,taste,mild,0.74
1299985,scene,group_order,0.81
1299985,scene,lunch,0.75
1299985,price,luxury,0.76
1300547,taste,umami,0.52
1300547,taste,rich,0.51
1300547,scene,afternoon_tea,0.6
1300547,price,luxury,0.53
1300566,taste,crispy,0.72
1300566,scene,solo_meal,0.75
1300566,scene,afternoon_tea,0.79
1300566,price,luxury,0.72
1300980,taste,sweet,0.8
1300980,taste,umami,0.8
1300980,scene,group_order,0.86
1300980,scene,lunch,0.8
1300980,price,luxury,0.81
1303016,taste,mild,0.45
1303016,taste,fresh,0.46
1303016,scene,dinner,0.47
1303016,scene,afternoon_tea,0.54
1303016,price,luxury,0.47
1303151,taste,umami,0.46
1303151,taste,savory,0.47
1303151,scene,dinner,0.47
1303151,scene,lunch,0.46
1303151,price,luxury,0.47
1304958,taste,crispy,0.54
1304958,taste,mild,0.52
1304958,scene,solo_meal,0.57
1304958,scene,lunch,0.53
1304958,price,luxury,0.54
1305018,taste,crispy,0.69
1305018,taste,spicy,0.68
1305018,scene,lunch,0.68
1305018,price,luxury,0.69
1305274,taste,savory,0.55
1305274,taste,fresh,0.54
1305274,scene,late_night,0.59
1305274,scene,group_order,0.6
1305274,price,luxury,0.55
1305472,taste,fresh,0.72
1305472,taste,savory,0.73
1305472,scene,lunch,0.72
1305472,price,luxury,0.73
1306778,taste,rich,0.72
1306778,taste,crispy,0.74
1306778,scene,late_night,0.78
1306778,scene,dinner,0.74
1306778,price,luxury,0.74
1307415,taste,umami,0.8
1307415,taste,savory,0.81
1307415,scene,afternoon_tea,0.88
1307415,scene,late_night,0.85
1307415,price,luxury,0.81
1308388,taste,mild,0.62
1308388,taste,crispy,0.64
1308388,scene,dinner,0.64
1308388,price,luxury,0.64
1308786,taste,savory,0.57
1308786,taste,umami,0.56
1308786,scene,late_night,0.61
1308786,price,luxury,0.57
1308851,taste,spicy,0.76
1308851,scene,afternoon_tea,0.84
1308851,scene,lunch,0.76
1308851,price,luxury,0.77
1309549,taste,savory,0.55
1309549,taste,rich,0.53
1309549,scene,group_order,0.6
1309549,scene,afternoon_tea,0.62
1309549,price,luxury,0.55
1309554,taste,crispy,0.6
1309554,taste,rich,0.58
1309554,scene,group_order,0.65
1309554,scene,afternoon_tea,0.67
1309554,price,luxury,0.6
1309798,taste,mild,0.77
1309798,taste,sweet,0.78
1309798,scene,afternoon_tea,0.86
1309798,scene,dinner,0.79
1309798,price,luxury,0.79
1310015,taste,umami,0.7
1310015,taste,spicy,0.7
1310015,scene,afternoon_tea,0.78
1310015,scene,late_night,0.75
1310015,price,luxury,0.71
1310174,taste,crispy,0.5
1310174,taste,mild,0.48
1310174,scene,late_night,0.54
1310174,price,luxury,0.5
1310324,taste,sweet,0.64
1310324,taste,fresh,0.64
1310324,scene,afternoon_tea,0.72
1310324,scene,dinner,0.65
1310324,price,luxury,0.65
1310604,taste,savory,0.75
1310604,taste,sweet,0.74
1310604,scene,dinner,0.75
1310604,scene,group_order,0.8
1310604,price,luxury,0.75
1312233,taste,crispy,0.84
1312233,taste,rich,0.82
1312233,scene,group_order,0.89
1312233,price,luxury,0.84
1312465,taste,mild,0.89
1312465,taste,spicy,0.45
1312465,scene,group_order,0.51
1312465,scene,lunch,0.45
1312465,price,luxury,0.46
1312740,taste,sweet,0.5
1312740,scene,lunch,0.5
1312740,scene,afternoon_tea,0.58
1312740,price,luxury,0.51
1313355,taste,umami,0.8
1313355,taste,crispy,0.81
1313355,scene,lunch,0.8
1313355,scene,dinner,0.81
1313355,price,luxury,0.81
1313602,taste,rich,0.56
1313602,taste,sweet,0.57
1313602,scene,solo_meal,0.61
1313602,scene,dinner,0.58
1313602,price,luxury,0.58
1316485,taste,savory,0.61
1316485,taste,mild,0.59
1316485,scene,lunch,0.6
1316485,scene,late_night,0.65
1316485,price,luxury,0.61
1317121,taste,sweet,0.66
1317121,taste,crispy,0.67
1317121,scene,lunch,0.66
1317121,scene,afternoon_tea,0.74
1317121,price,luxury,0.67
1317316,taste,fresh,0.81
1317316,scene,afternoon_tea,0.89
1317316,scene,dinner,0.82
1317316,price,luxury,0.82
1317570,taste,crispy,0.66
1317570,taste,umami,0.65
1317570,scene,lunch,0.65
1317570,scene,solo_meal,0.69
1317570,price,luxury,0.66
1318259,taste,crispy,0.8
1318259,scene,group_order,0.85
1318259,price,luxury,0.8
1319227,taste,spicy,0.57
1319227,taste,mild,0.56
1319227,scene,afternoon_tea,0.65
1319227,scene,solo_meal,0.61
1319227,price,luxury,0.58
1319378,taste,mild,0.72
1319378,taste,savory,0.74
1319378,scene,lunch,0.73
1319378,scene,late_night,0.78
1319378,price,luxury,0.74
1319405,taste,sweet,0.55
1319405,taste,crispy,0.56
1319405,scene,afternoon_tea,0.63
1319405,scene,dinner,0.56
1319405,price,luxury,0.56
1321329,taste,fresh,0.89
1321329,taste,mild,0.88
1321329,scene,lunch,0.89
1321329,scene,late_night,0.49
1321329,price,luxury,0.45
1324446,taste,sweet,0.56
1324446,taste,fresh,0.56
1324446,scene,afternoon_tea,0.64
1324446,price,luxury,0.57
1325242,taste,crispy,0.88
1325242,taste,umami,0.87
1325242,scene,afternoon_tea,0.5
1325242,scene,late_night,0.47
1325242,price,luxury,0.88
1326016,taste,mild,0.5
1326016,taste,rich,0.5
1326016,scene,lunch,0.51
1326016,scene,afternoon_tea,0.59
1326016,price,luxury,0.52
1327572,taste,sweet,0.77
1327572,taste,mild,0.76
1327572,scene,late_night,0.82
1327572,scene,solo_meal,0.81
1327572,price,luxury,0.78
1328439,taste,umami,0.89
1328439,taste,mild,0.88
1328439,scene,dinner,0.45
1328439,scene,lunch,0.89
1328439,price,luxury,0.45
1330997,taste,savory,0.83
1330997,scene,solo_meal,0.86
1330997,price,luxury,0.83
1331265,taste,mild,0.79
1331265,scene,afternoon_tea,0.88
1331265,scene,late_night,0.85
1331265,price,luxury,0.81
1331530,taste,spicy,0.75
1331530,taste,fresh,0.75
1331530,scene,late_night,0.8
1331530,scene,dinner,0.76
1331530,price,luxury,0.76
1331889,taste,umami,0.74
1331889,taste,savory,0.75
1331889,scene,lunch,0.74
1331889,price,luxury,0.75
1332157,taste,savory,0.73
1332157,taste,spicy,0.72
1332157,scene,solo_meal,0.76
1332157,scene,lunch,0.72
1332157,price,luxury,0.73
1332217,taste,umami,0.87
1332217,taste,spicy,0.87
1332217,scene,lunch,0.87
1332217,price,luxury,0.88
1332980,taste,sweet,0.85
1332980,taste,mild,0.84
1332980,scene,late_night,0.45
1332980,price,luxury,0.86
1333043,taste,sweet,0.58
1333043,taste,savory,0.59
1333043,scene,dinner,0.59
1333043,scene,lunch,0.58
1333043,price,luxury,0.59
1333540,taste,fresh,0.6
1333540,taste,spicy,0.6
1333540,scene,dinner,0.61
1333540,scene,late_night,0.65
1333540,price,luxury,0.61
1333869,taste,savory,0.75
1333869,taste,mild,0.73
1333869,scene,dinner,0.75
1333869,scene,late_night,0.79
1333869,price,luxury,0.75
1333987,taste,spicy,0.57
1333987,taste,mild,0.56
1333987,scene,lunch,0.57
1333987,scene,solo_meal,0.61
1333987,price,luxury,0.58
1334799,taste,umami,0.59
1334799,taste,rich,0.58
1334799,scene,lunch,0.59
1334799,scene,afternoon_tea,0.67
1334799,price,luxury,0.6
1334860,taste,sweet,0.75
1334860,scene,group_order,0.81
1334860,price,luxury,0.76
1336868,taste,savory,0.59
1336868,taste,rich,0.57
1336868,scene,group_order,0.64
1336868,price,luxury,0.59
1338803,taste,spicy,0.58
1338803,scene,dinner,0.59
1338803,scene,late_night,0.63
1338803,price,luxury,0.59
1339496,taste,fresh,0.76
1339496,taste,umami,0.76
1339496,scene,dinner,0.77
1339496,scene,late_night,0.81
1339496,price,luxury,0.77
1340469,taste,savory,0.6
1340469,taste,umami,0.59
1340469,scene,lunch,0.59
1340469,scene,solo_meal,0.63
1340469,price,luxury,0.6
1343573,taste,fresh,0.58
1343573,taste,mild,0.57
1343573,scene,afternoon_tea,0.66
1343573,scene,late_night,0.63
1343573,price,luxury,0.59
1344075,taste,sweet,0.65
1344075,scene,group_order,0.71
1344075,scene,afternoon_tea,0.73
1344075,price,luxury,0.66
1344265,taste,rich,0.74
1344265,taste,fresh,0.75
1344265,scene,solo_meal,0.79
1344265,scene,afternoon_tea,0.83
1344265,price,luxury,0.76
1344491,taste,rich,0.75
1344491,taste,spicy,0.76
1344491,scene,group_order,0.82
1344491,scene,solo_meal,0.8
1344491,price,luxury,0.77
1344517,taste,savory,0.58
1344517,taste,sweet,0.57
1344517,scene,lunch,0.57
1344517,scene,group_order,0.63
1344517,price,luxury,0.58
1346602,taste,rich,0.71
1346602,taste,umami,0.72
1346602,scene,solo_meal,0.76
1346602,price,luxury,0.73
1346909,taste,crispy,0.65
1346909,taste,savory,0.65
1346909,scene,dinner,0.65
1346909,scene,solo_meal,0.68
1346909,price,luxury,0.65
1347786,taste,rich,0.85
1347786,taste,fresh,0.86
1347786,scene,lunch,0.86
1347786,scene,afternoon_tea,0.49
1347786,price,luxury,0.87
1348824,taste,fresh,0.89
1348824,taste,spicy,0.89
1348824,scene,group_order,0.5
1348824,scene,solo_meal,0.48
1348824,price,luxury,0.45
1349186,taste,rich,0.45
1349186,scene,group_order,0.52
1349186,scene,afternoon_tea,0.54
1349186,price,luxury,0.47
1349746,taste,spicy,0.66
1349746,scene,solo_meal,0.7
1349746,scene,late_night,0.71
1349746,price,luxury,0.67
1349790,taste,crispy,0.66
1349790,taste,mild,0.64
1349790,scene,group_order,0.71
1349790,scene,late_night,0.7
1349790,price,luxury,0.66
1349912,taste,spicy,0.52
1349912,scene,afternoon_tea,0.6
1349912,scene,lunch,0.52
1349912,price,luxury,0.53
1350186,taste,umami,0.56
1350186,taste,sweet,0.56
1350186,scene,lunch,0.56
1350186,scene,afternoon_tea,0.64
1350186,price,luxury,0.57
1350363,taste,mild,0.52
1350363,scene,solo_meal,0.57
1350363,scene,lunch,0.53
1350363,price,luxury,0.54
1351586,taste,crispy,0.62
1351586,scene,dinner,0.62
1351586,scene,afternoon_tea,0.69
1351586,price,luxury,0.62
1351690,taste,rich,0.74
1351690,taste,umami,0.75
1351690,scene,late_night,0.8
1351690,scene,solo_meal,0.79
1351690,price,luxury,0.76
1351882,taste,rich,0.86
1351882,taste,spicy,0.87
1351882,scene,dinner,0.88
1351882,scene,late_night,0.47
1351882,price,luxury,0.88
1352013,taste,savory,0.84
1352013,taste,sweet,0.83
1352013,scene,late_night,0.88
1352013,scene,dinner,0.84
1352013,price,luxury,0.84
1352043,taste,sweet,0.68
1352043,taste,rich,0.67
1352043,scene,dinner,0.69
1352043,scene,group_order,0.74
1352043,price,luxury,0.69
1352227,taste,mild,0.71
1352227,scene,dinner,0.73
1352227,scene,lunch,0.72
1352227,price,luxury,0.73
1352547,taste,sweet,0.77
1352547,taste,mild,0.76
1352547,scene,late_night,0.82
1352547,scene,lunch,0.77
1352547,price,luxury,0.78
1355212,taste,sweet,0.87
1355212,taste,fresh,0.87
1355212,scene,group_order,0.48
1355212,scene,afternoon_tea,0.5
1355212,price,luxury,0.88
1355601,taste,umami,0.71
1355601,scene,afternoon_tea,0.79
1355601,scene,late_night,0.76
1355601,price,luxury,0.72
1355609,taste,sweet,0.79
1355609,taste,umami,0.79
1355609,scene,afternoon_tea,0.87
1355609,scene,lunch,0.79
1355609,price,luxury,0.8
1357055,taste,umami,0.85
1357055,scene,group_order,0.46
1357055,scene,lunch,0.85
1357055,price,luxury,0.86
1357993,taste,sweet,0.78
1357993,scene,lunch,0.78
1357993,scene,dinner,0.79
1357993,price,luxury,0.79
1358302,taste,sweet,0.72
1358302,taste,rich,0.71
1358302,scene,group_order,0.78
1358302,price,luxury,0.73
1360187,taste,spicy,0.67
1360187,taste,savory,0.68
1360187,scene,late_night,0.72
1360187,price,luxury,0.68
1360232,taste,fresh,0.67
1360232,taste,spicy,0.67
1360232,scene,dinner,0.68
1360232,scene,lunch,0.67
1360232,price,luxury,0.68
1360275,taste,crispy,0.66
1360275,taste,savory,0.66
1360275,scene,group_order,0.71
1360275,scene,lunch,0.65
1360275,price,luxury,0.66
1360856,taste,mild,0.6
1360856,taste,fresh,0.61
1360856,scene,group_order,0.67
1360856,price,luxury,0.62
1361735,taste,rich,0.84
1361735,taste,savory,0.86
1361735,scene,afternoon_tea,0.48
1361735,scene,solo_meal,0.89
1361735,price,luxury,0.86
1362318,taste,sweet,0.83
1362318,taste,spicy,0.83
1362318,scene,group_order,0.89
1362318,scene,late_night,0.88
1362318,price,luxury,0.84
1363538,taste,mild,0.87
1363538,taste,crispy,0.89
1363538,scene,dinner,0.89
1363538,scene,group_order,0.49
1363538,price,luxury,0.89
1363994,taste,rich,0.48
1363994,taste,sweet,0.49
1363994,scene,late_night,0.54
1363994,scene,dinner,0.5
1363994,price,luxury,0.5
1364117,taste,crispy,0.83
1364117,scene,late_night,0.87
1364117,scene,afternoon_tea,0.45
1364117,price,luxury,0.83
1364876,taste,savory,0.77
1364876,taste,rich,0.75
1364876,scene,late_night,0.81
1364876,scene,afternoon_tea,0.84
1364876,price,luxury,0.77
1367677,taste,crispy,0.88
1367677,taste,umami,0.87
1367677,scene,dinner,0.88
1367677,scene,lunch,0.87
1367677,price,luxury,0.88
1370618,taste,rich,0.57
1370618,taste,savory,0.59
1370618,scene,dinner,0.59
1370618,scene,late_night,0.63
1370618,price,luxury,0.59
1370830,taste,sweet,0.45
1370830,taste,crispy,0.46
1370830,scene,lunch,0.45
1370830,scene,afternoon_tea,0.53
1370830,price,luxury,0.46
1371268,taste,sweet,0.78
1371268,taste,fresh,0.78
1371268,scene,solo_meal,0.82
1371268,scene,afternoon_tea,0.86
1371268,price,luxury,0.79
1371787,taste,spicy,0.57
1371787,taste,crispy,0.58
1371787,scene,afternoon_tea,0.65
1371787,scene,dinner,0.58
1371787,price,luxury,0.58
1371849,taste,mild,0.73
1371849,taste,rich,0.73
1371849,scene,solo_meal,0.78
1371849,scene,group_order,0.8
1371849,price,luxury,0.75
1373293,taste,mild,0.77
1373293,taste,savory,0.79
1373293,scene,group_order,0.84
1373293,scene,late_night,0.83
1373293,price,luxury,0.79
1373699,taste,fresh,0.79
1373699,taste,umami,0.79
1373699,scene,late_night,0.84
1373699,price,luxury,0.8
1374377,taste,mild,0.81
1374377,taste,sweet,0.82
1374377,scene,group_order,0.88
1374377,price,luxury,0.83
1374384,taste,fresh,0.89
1374384,taste,spicy,0.89
1374384,scene,group_order,0.5
1374384,scene,lunch,0.89
1374384,price,luxury,0.45
1374438,taste,rich,0.52
1374438,taste,umami,0.53
1374438,scene,lunch,0.53
1374438,price,luxury,0.54
1374551,taste,umami,0.76
1374551,taste,sweet,0.76
1374551,scene,solo_meal,0.8
1374551,scene,group_order,0.82
1374551,price,luxury,0.77
1376047,taste,umami,0.87
1376047,taste,sweet,0.87
1376047,scene,lunch,0.87
1376047,scene,dinner,0.88
1376047,price,luxury,0.88
1376073,taste,rich,0.67
1376073,taste,mild,0.67
1376073,scene,group_order,0.74
1376073,scene,late_night,0.73
1376073,price,luxury,0.69
1376182,taste,crispy,0.88
1376182,taste,rich,0.86
1376182,scene,lunch,0.87
1376182,scene,dinner,0.88
1376182,price,luxury,0.88
1376756,taste,sweet,0.76
1376756,taste,umami,0.76
1376756,scene,afternoon_tea,0.84
1376756,scene,solo_meal,0.8
1376756,price,luxury,0.77
1377483,taste,mild,0.82
1377483,taste,rich,0.82
1377483,scene,lunch,0.83
1377483,scene,dinner,0.84
1377483,price,luxury,0.84
1378179,taste,mild,0.58
1378179,taste,crispy,0.6
1378179,scene,afternoon_tea,0.67
1378179,scene,group_order,0.65
1378179,price,luxury,0.6
1379137,taste,mild,0.71
1379137,taste,sweet,0.72
1379137,scene,group_order,0.78
1379137,scene,afternoon_tea,0.8
1379137,price,luxury,0.73
1379935,taste,umami,0.6
1379935,taste,crispy,0.61
1379935,scene,afternoon_tea,0.68
1379935,price,luxury,0.61
1380520,taste,mild,0.59
1380520,scene,lunch,0.6
1380520,scene,solo_meal,0.64
1380520,price,luxury,0.61
1381435,taste,mild,0.74
1381435,taste,umami,0.75
1381435,scene,group_order,0.81
1381435,scene,lunch,0.75
1381435,price,luxury,0.76
1384044,taste,savory,0.75
1384044,taste,sweet,0.74
1384044,scene,late_night,0.79
1384044,scene,group_order,0.8
1384044,price,luxury,0.75
1384319,taste,fresh,0.79
1384319,taste,rich,0.78
1384319,scene,afternoon_tea,0.87
1384319,scene,group_order,0.85
1384319,price,luxury,0.8
1385521,taste,crispy,0.67
1385521,taste,umami,0.66
1385521,scene,late_night,0.71
1385521,scene,solo_meal,0.7
1385521,price,luxury,0.67
1386519,taste,savory,0.75
1386519,taste,spicy,0.74
1386519,scene,late_night,0.79
1386519,price,luxury,0.75
1386685,taste,fresh,0.6
1386685,taste,sweet,0.6
1386685,scene,late_night,0.65
1386685,scene,dinner,0.61
1386685,price,luxury,0.61
1387132,taste,umami,0.57
1387132,taste,fresh,0.57
1387132,scene,group_order,0.63
1387132,scene,dinner,0.58
1387132,price,luxury,0.58
1387693,taste,savory,0.79
1387693,taste,fresh,0.78
1387693,scene,dinner,0.79
1387693,scene,group_order,0.84
1387693,price,luxury,0.79
1387984,taste,sweet,0.54
1387984,scene,group_order,0.6
1387984,scene,afternoon_tea,0.62
1387984,price,luxury,0.55
1388069,taste,spicy,0.49
1388069,taste,sweet,0.49
1388069,scene,group_order,0.55
1388069,price,luxury,0.5
1388340,taste,sweet,0.5
1388340,taste,spicy,0.5
1388340,scene,afternoon_tea,0.58
1388340,scene,solo_meal,0.54
1388340,price,luxury,0.51
1389474,taste,fresh,0.59
1389474,taste,mild,0.58
1389474,scene,lunch,0.59
1389474,scene,solo_meal,0.63
1389474,price,luxury,0.6
1390227,taste,umami,0.47
1390227,scene,afternoon_tea,0.55
1390227,scene,solo_meal,0.51
1390227,price,luxury,0.48
1390279,taste,fresh,0.54
1390279,taste,sweet,0.54
1390279,scene,group_order,0.6
1390279,scene,dinner,0.55
1390279,price,luxury,0.55
1390736,taste,fresh,0.61
1390736,taste,spicy,0.61
1390736,scene,lunch,0.61
1390736,scene,late_night,0.66
1390736,price,luxury,0.62
1390859,taste,crispy,0.5
1390859,taste,umami,0.49
1390859,scene,group_order,0.55
1390859,scene,solo_meal,0.53
1390859,price,luxury,0.5
1391074,taste,fresh,0.84
1391074,taste,sweet,0.84
1391074,scene,solo_meal,0.88
1391074,scene,dinner,0.85
1391074,price,luxury,0.85
1391190,taste,crispy,0.66
1391190,taste,sweet,0.65
1391190,scene,dinner,0.66
1391190,price,luxury,0.66
1391474,taste,rich,0.78
1391474,taste,fresh,0.79
1391474,scene,solo_meal,0.83
1391474,scene,group_order,0.85
1391474,price,luxury,0.8
1391684,taste,umami,0.64
1391684,taste,mild,0.63
1391684,scene,late_night,0.69
1391684,price,luxury,0.65
1391695,taste,mild,0.74
1391695,scene,late_night,0.8
1391695,price,luxury,0.76
1392529,taste,umami,0.54
1392529,taste,sweet,0.54
1392529,scene,dinner,0.55
1392529,scene,group_order,0.6
1392529,price,luxury,0.55
1394557,taste,sweet,0.57
1394557,taste,crispy,0.58
1394557,scene,lunch,0.57
1394557,scene,dinner,0.58
1394557,price,luxury,0.58
1395046,taste,crispy,0.52
1395046,taste,fresh,0.51
1395046,scene,group_order,0.57
1395046,scene,dinner,0.52
1395046,price,luxury,0.52
1395204,taste,sweet,0.74
1395204,taste,rich,0.73
1395204,scene,late_night,0.79
1395204,scene,group_order,0.8
1395204,price,luxury,0.75
1395956,taste,umami,0.61
1395956,taste,rich,0.6
1395956,scene,lunch,0.61
1395956,scene,group_order,0.67
1395956,price,luxury,0.62
1397008,taste,crispy,0.79
1397008,scene,lunch,0.78
1397008,scene,dinner,0.79
1397008,price,luxury,0.79
1397358,taste,sweet,0.68
1397358,scene,afternoon_tea,0.76
1397358,scene,dinner,0.69
1397358,price,luxury,0.69
1397393,taste,mild,0.57
1397393,taste,savory,0.59
1397393,scene,lunch,0.58
1397393,price,luxury,0.59
1397409,taste,rich,0.73
1397409,taste,fresh,0.74
1397409,scene,lunch,0.74
1397409,scene,group_order,0.8
1397409,price,luxury,0.75
1399736,taste,fresh,0.61
1399736,taste,savory,0.62
1399736,scene,dinner,0.62
1399736,scene,late_night,0.66
1399736,price,luxury,0.62
1400258,taste,rich,0.87
1400258,taste,crispy,0.89
1400258,scene,afternoon_tea,0.51
1400258,scene,dinner,0.89
1400258,price,luxury,0.89
1401673,taste,mild,0.62
1401673,taste,rich,0.62
1401673,scene,lunch,0.63
1401673,scene,afternoon_tea,0.71
1401673,price,luxury,0.64
1402242,taste,rich,0.46
1402242,taste,fresh,0.47
1402242,scene,group_order,0.53
1402242,scene,dinner,0.48
1402242,price,luxury,0.48
1402277,taste,mild,0.81
1402277,taste,sweet,0.82
1402277,scene,solo_meal,0.86
1402277,scene,afternoon_tea,0.45
1402277,price,luxury,0.83
1403908,taste,spicy,0.48
1403908,taste,mild,0.47
1403908,scene,solo_meal,0.52
1403908,scene,late_night,0.53
1403908,price,luxury,0.49
1403913,taste,sweet,0.53
1403913,taste,mild,0.52
1403913,scene,dinner,0.54
1403913,scene,late_night,0.58
1403913,price,luxury,0.54
1403914,taste,fresh,0.54
1403914,taste,umami,0.54
1403914,scene,group_order,0.6
1403914,scene,lunch,0.54
1403914,price,luxury,0.55
1403950,taste,savory,0.46
1403950,taste,mild,0.89
1403950,scene,solo_meal,0.49
1403950,scene,late_night,0.5
1403950,price,luxury,0.46
1403963,taste,spicy,0.58
1403963,taste,rich,0.57
1403963,scene,solo_meal,0.62
1403963,scene,afternoon_tea,0.66
1403963,price,luxury,0.59
1404093,taste,mild,0.52
1404093,taste,crispy,0.54
1404093,scene,lunch,0.53
1404093,scene,afternoon_tea,0.61
1404093,price,luxury,0.54
1405704,taste,mild,0.88
1405704,taste,crispy,0.45
1405704,scene,solo_meal,0.48
1405704,scene,group_order,0.5
1405704,price,luxury,0.45
1406130,taste,fresh,0.65
1406130,taste,rich,0.64
1406130,scene,late_night,0.7
1406130,scene,afternoon_tea,0.73
1406130,price,luxury,0.66
1407159,taste,spicy,0.59
1407159,taste,rich,0.58
1407159,scene,lunch,0.59
1407159,scene,dinner,0.6
1407159,price,luxury,0.6
1407548,taste,rich,0.87
1407548,taste,spicy,0.88
1407548,scene,dinner,0.89
1407548,scene,lunch,0.88
1407548,price,luxury,0.89
1408565,taste,crispy,0.71
1408565,taste,spicy,0.7
1408565,scene,late_night,0.75
1408565,price,luxury,0.71
1408769,taste,umami,0.49
1408769,scene,dinner,0.5
1408769,scene,late_night,0.54
1408769,price,luxury,0.5
1409906,taste,fresh,0.61
1409906,taste,sweet,0.61
1409906,scene,afternoon_tea,0.69
1409906,scene,dinner,0.62
1409906,price,luxury,0.62
1411067,taste,rich,0.51
1411067,taste,mild,0.51
1411067,scene,dinner,0.53
1411067,scene,solo_meal,0.56
1411067,price,luxury,0.53
1411356,taste,sweet,0.71
1411356,taste,mild,0.7
1411356,scene,lunch,0.71
1411356,scene,late_night,0.76
1411356,price,luxury,0.72
1411733,taste,fresh,0.88
1411733,taste,sweet,0.88
1411733,scene,solo_meal,0.47
1411733,scene,group_order,0.49
1411733,price,luxury,0.89
1412037,taste,spicy,0.77
1412037,taste,fresh,0.77
1412037,scene,late_night,0.82
1412037,scene,group_order,0.83
1412037,price,luxury,0.78
1412241,taste,mild,0.55
1412241,taste,rich,0.55
