review_id,user_id,item_id,rating,sentiment_score,review_text
3928,3961472,1376753,4,0.74,real_behavior_review_user_3961472_item_1376753
3929,3972592,352720,4,0.78,real_behavior_review_user_3972592_item_352720
3930,3972592,422425,4,0.74,real_behavior_review_user_3972592_item_422425
3931,3972592,1023236,4,0.7,real_behavior_review_user_3972592_item_1023236
3932,3972592,1285075,4,0.78,real_behavior_review_user_3972592_item_1285075
3933,3972592,553920,4,0.74,real_behavior_review_user_3972592_item_553920
3934,3972592,872098,4,0.74,real_behavior_review_user_3972592_item_872098
3935,3972592,61687,4,0.7,real_behavior_review_user_3972592_item_61687
3936,3972592,823953,4,0.78,real_behavior_review_user_3972592_item_823953
3937,3972592,114638,4,0.7,real_behavior_review_user_3972592_item_114638
3938,3972592,894269,4,0.7,real_behavior_review_user_3972592_item_894269
3939,3972592,543120,4,0.7,real_behavior_review_user_3972592_item_543120
3940,3972592,106333,4,0.78,real_behavior_review_user_3972592_item_106333
3941,3972592,921987,4,0.78,real_behavior_review_user_3972592_item_921987
3942,3972592,376405,4,0.78,real_behavior_review_user_3972592_item_376405
3943,3972592,850343,4,0.74,real_behavior_review_user_3972592_item_850343
3944,3972592,377864,4,0.74,real_behavior_review_user_3972592_item_377864
3945,3986364,789354,5,0.92,real_behavior_review_user_3986364_item_789354
3946,3986364,351561,5,0.84,real_behavior_review_user_3986364_item_351561
3947,3986364,899537,5,0.88,real_behavior_review_user_3986364_item_899537
3948,3986364,1066062,5,0.84,real_behavior_review_user_3986364_item_1066062
3949,3986364,241184,5,0.84,real_behavior_review_user_3986364_item_241184
3950,3986364,365256,5,0.92,real_behavior_review_user_3986364_item_365256
3951,3986364,487207,5,0.84,real_behavior_review_user_3986364_item_487207
3952,3986364,179476,5,0.88,real_behavior_review_user_3986364_item_179476
3953,3986364,1330915,5,0.92,real_behavior_review_user_3986364_item_1330915
3954,3986364,1225172,5,0.92,real_behavior_review_user_3986364_item_1225172
3955,3992220,58402,5,0.84,real_behavior_review_user_3992220_item_58402
3956,3992220,1407743,5,0.92,real_behavior_review_user_3992220_item_1407743
3957,3992220,1069441,5,0.88,real_behavior_review_user_3992220_item_1069441
3958,3992220,490811,5,0.88,real_behavior_review_user_3992220_item_490811
3959,3992220,1056935,5,0.92,real_behavior_review_user_3992220_item_1056935
3960,3992220,377335,5,0.84,real_behavior_review_user_3992220_item_377335
3961,3992220,754378,5,0.92,real_behavior_review_user_3992220_item_754378
3962,3992220,589316,5,0.88,real_behavior_review_user_3992220_item_589316
3963,3992220,319412,5,0.84,real_behavior_review_user_3992220_item_319412
3964,3996165,1141550,4,0.7,real_behavior_review_user_3996165_item_1141550
3965,3996165,17022,4,0.78,real_behavior_review_user_3996165_item_17022
3966,4002681,1301614,5,0.88,real_behavior_review_user_4002681_item_1301614
3967,4002681,439545,5,0.92,real_behavior_review_user_4002681_item_439545
3968,4004217,531092,4,0.78,real_behavior_review_user_4004217_item_531092
3969,4007212,334037,4,0.7,real_behavior_review_user_4007212_item_334037
3970,4009244,60651,4,0.74,real_behavior_review_user_4009244_item_60651
3971,4009244,1387984,4,0.7,real_behavior_review_user_4009244_item_1387984
3972,4009244,659076,4,0.78,real_behavior_review_user_4009244_item_659076
3973,4009244,1410499,4,0.7,real_behavior_review_user_4009244_item_1410499
3974,4009244,1355642,4,0.7,real_behavior_review_user_4009244_item_1355642
3975,4009244,911296,4,0.74,real_behavior_review_user_4009244_item_911296
3976,4009244,831904,4,0.7,real_behavior_review_user_4009244_item_831904
3977,4009244,681296,4,0.74,real_behavior_review_user_4009244_item_681296
3978,4011224,1341511,4,0.78,real_behavior_review_user_4011224_item_1341511
3979,4017422,605005,4,0.74,real_behavior_review_user_4017422_item_605005
3980,4017422,93194,4,0.7,real_behavior_review_user_4017422_item_93194
3981,4017422,9218,4,0.74,real_behavior_review_user_4017422_item_9218
3982,4017742,382795,5,0.88,real_behavior_review_user_4017742_item_382795
3983,4017742,763829,5,0.84,real_behavior_review_user_4017742_item_763829
3984,4017742,89792,5,0.92,real_behavior_review_user_4017742_item_89792
3985,4017742,399071,5,0.88,real_behavior_review_user_4017742_item_399071
3986,4017742,464603,5,0.92,real_behavior_review_user_4017742_item_464603
3987,4017742,772991,5,0.88,real_behavior_review_user_4017742_item_772991
3988,4017742,996224,5,0.92,real_behavior_review_user_4017742_item_996224
3989,4017742,502225,5,0.84,real_behavior_review_user_4017742_item_502225
3990,4017742,1291789,5,0.84,real_behavior_review_user_4017742_item_1291789
3991,4017742,421838,5,0.92,real_behavior_review_user_4017742_item_421838
3992,4017742,795861,5,0.92,real_behavior_review_user_4017742_item_795861
3993,4017742,751506,5,0.88,real_behavior_review_user_4017742_item_751506
3994,4028250,888067,4,0.78,real_behavior_review_user_4028250_item_888067
3995,4031440,185804,5,0.84,real_behavior_review_user_4031440_item_185804
3996,4031440,277071,5,0.84,real_behavior_review_user_4031440_item_277071
3997,4031440,523098,5,0.88,real_behavior_review_user_4031440_item_523098
3998,4031440,1026274,5,0.84,real_behavior_review_user_4031440_item_1026274
3999,4031625,249664,4,0.78,real_behavior_review_user_4031625_item_249664
4000,4031625,825305,4,0.7,real_behavior_review_user_4031625_item_825305
4001,4031625,818592,4,0.74,real_behavior_review_user_4031625_item_818592
4002,4031625,880957,4,0.74,real_behavior_review_user_4031625_item_880957
4003,4031625,197493,4,0.7,real_behavior_review_user_4031625_item_197493
4004,4031625,1412524,4,0.7,real_behavior_review_user_4031625_item_1412524
4005,4031625,880900,4,0.78,real_behavior_review_user_4031625_item_880900
4006,4031625,1363538,4,0.74,real_behavior_review_user_4031625_item_1363538
4007,4031625,211782,4,0.78,real_behavior_review_user_4031625_item_211782
4008,4031625,547488,4,0.78,real_behavior_review_user_4031625_item_547488
4009,4055327,204560,5,0.88,real_behavior_review_user_4055327_item_204560
4010,4055327,2215,5,0.84,real_behavior_review_user_4055327_item_2215
4011,4055327,498228,5,0.92,real_behavior_review_user_4055327_item_498228
4012,4055327,1162424,5,0.88,real_behavior_review_user_4055327_item_1162424
4013,4055327,1329283,5,0.88,real_behavior_review_user_4055327_item_1329283
4014,4055327,726099,5,0.88,real_behavior_review_user_4055327_item_726099
4015,4065319,818190,5,0.84,real_behavior_review_user_4065319_item_818190
4016,4065319,1133447,4,0.78,real_behavior_review_user_4065319_item_1133447
4017,4065319,943157,5,0.92,real_behavior_review_user_4065319_item_943157
4018,4065319,1254917,5,0.84,real_behavior_review_user_4065319_item_1254917
4019,4065319,295917,5,0.92,real_behavior_review_user_4065319_item_295917
4020,4065319,130498,5,0.88,real_behavior_review_user_4065319_item_130498
4021,4065319,695409,5,0.84,real_behavior_review_user_4065319_item_695409
4022,4065319,82040,5,0.92,real_behavior_review_user_4065319_item_82040
4023,4069223,523852,5,0.88,real_behavior_review_user_4069223_item_523852
4024,4069223,478537,5,0.92,real_behavior_review_user_4069223_item_478537
4025,4069223,539452,5,0.88,real_behavior_review_user_4069223_item_539452
4026,4069223,489422,5,0.84,real_behavior_review_user_4069223_item_489422
4027,4069223,649830,5,0.88,real_behavior_review_user_4069223_item_649830
4028,4069223,1174901,5,0.84,real_behavior_review_user_4069223_item_1174901
4029,4069223,1300547,5,0.84,real_behavior_review_user_4069223_item_1300547
4030,4069223,1184355,5,0.84,real_behavior_review_user_4069223_item_1184355
4031,4069223,851330,5,0.84,real_behavior_review_user_4069223_item_851330
4032,4071746,847117,4,0.78,real_behavior_review_user_4071746_item_847117
4033,4071746,227804,4,0.74,real_behavior_review_user_4071746_item_227804
4034,4071746,1081973,4,0.7,real_behavior_review_user_4071746_item_1081973
4035,4071746,7289,4,0.78,real_behavior_review_user_4071746_item_7289
4036,4071746,769003,4,0.74,real_behavior_review_user_4071746_item_769003
4037,4071746,1291062,4,0.7,real_behavior_review_user_4071746_item_1291062
4038,4071746,1319819,4,0.74,real_behavior_review_user_4071746_item_1319819
4039,4080654,963881,4,0.7,real_behavior_review_user_4080654_item_963881
4040,4080654,713851,4,0.78,real_behavior_review_user_4080654_item_713851
4041,4080654,1017477,4,0.74,real_behavior_review_user_4080654_item_1017477
4042,4080654,2539,4,0.78,real_behavior_review_user_4080654_item_2539
4043,4080654,184682,4,0.74,real_behavior_review_user_4080654_item_184682
4044,4080654,92478,4,0.74,real_behavior_review_user_4080654_item_92478
4045,4080654,688010,4,0.78,real_behavior_review_user_4080654_item_688010
4046,4080654,557812,4,0.74,real_behavior_review_user_4080654_item_557812
4047,4080654,149438,4,0.78,real_behavior_review_user_4080654_item_149438
4048,4080654,379998,4,0.7,real_behavior_review_user_4080654_item_379998
4049,4080654,1345555,4,0.78,real_behavior_review_user_4080654_item_1345555
4050,4080654,455661,4,0.7,real_behavior_review_user_4080654_item_455661
4051,4080654,1137030,4,0.78,real_behavior_review_user_4080654_item_1137030
4052,4123893,245435,4,0.74,real_behavior_review_user_4123893_item_245435
4053,4123893,179442,4,0.7,real_behavior_review_user_4123893_item_179442
4054,4127274,1026227,5,0.84,real_behavior_review_user_4127274_item_1026227
4055,4127274,700849,5,0.84,real_behavior_review_user_4127274_item_700849
4056,4145754,1207520,4,0.74,real_behavior_review_user_4145754_item_1207520
4057,4145754,1372475,4,0.78,real_behavior_review_user_4145754_item_1372475
4058,4145754,145290,4,0.74,real_behavior_review_user_4145754_item_145290
4059,4145754,263276,4,0.78,real_behavior_review_user_4145754_item_263276
4060,4145754,249213,4,0.78,real_behavior_review_user_4145754_item_249213
4061,4145754,6096,4,0.74,real_behavior_review_user_4145754_item_6096
4062,4149730,1267159,5,0.88,real_behavior_review_user_4149730_item_1267159
4063,4149730,755210,5,0.88,real_behavior_review_user_4149730_item_755210
4064,4149730,791038,5,0.84,real_behavior_review_user_4149730_item_791038
4065,4149730,207411,5,0.88,real_behavior_review_user_4149730_item_207411
4066,4149730,846782,5,0.84,real_behavior_review_user_4149730_item_846782
4067,4149730,245711,5,0.84,real_behavior_review_user_4149730_item_245711
4068,4149730,456363,5,0.88,real_behavior_review_user_4149730_item_456363
4069,4149730,1127961,5,0.84,real_behavior_review_user_4149730_item_1127961
4070,4149730,1328325,5,0.88,real_behavior_review_user_4149730_item_1328325
4071,4149730,500458,5,0.92,real_behavior_review_user_4149730_item_500458
4072,4149730,5536,5,0.84,real_behavior_review_user_4149730_item_5536
4073,4153782,1092368,5,0.88,real_behavior_review_user_4153782_item_1092368
4074,4153782,447168,5,0.84,real_behavior_review_user_4153782_item_447168
4075,4153782,120264,5,0.84,real_behavior_review_user_4153782_item_120264
4076,4153782,1234087,5,0.88,real_behavior_review_user_4153782_item_1234087
4077,4153782,626690,5,0.84,real_behavior_review_user_4153782_item_626690
4078,4153782,828149,5,0.92,real_behavior_review_user_4153782_item_828149
4079,4153782,375087,5,0.92,real_behavior_review_user_4153782_item_375087
4080,4165797,73824,5,0.92,real_behavior_review_user_4165797_item_73824
4081,4207312,1509,5,0.84,real_behavior_review_user_4207312_item_1509
4082,4207312,621010,5,0.92,real_behavior_review_user_4207312_item_621010
4083,4207312,41503,5,0.92,real_behavior_review_user_4207312_item_41503
4084,4207312,950589,5,0.88,real_behavior_review_user_4207312_item_950589
4085,4207312,1224298,5,0.84,real_behavior_review_user_4207312_item_1224298
4086,4207312,473322,5,0.92,real_behavior_review_user_4207312_item_473322
4087,4207312,1295525,5,0.88,real_behavior_review_user_4207312_item_1295525
4088,4207312,263252,5,0.84,real_behavior_review_user_4207312_item_263252
4089,4207312,891765,5,0.88,real_behavior_review_user_4207312_item_891765
4090,4207312,82552,5,0.92,real_behavior_review_user_4207312_item_82552
4091,4207312,619032,5,0.88,real_behavior_review_user_4207312_item_619032
4092,4207312,149113,5,0.92,real_behavior_review_user_4207312_item_149113
4093,4207312,1407406,5,0.84,real_behavior_review_user_4207312_item_1407406
4094,4207312,908994,5,0.92,real_behavior_review_user_4207312_item_908994
4095,4207312,1061478,5,0.84,real_behavior_review_user_4207312_item_1061478
4096,4207312,714016,5,0.92,real_behavior_review_user_4207312_item_714016
4097,4207312,1340150,5,0.88,real_behavior_review_user_4207312_item_1340150
4098,4207312,227434,5,0.92,real_behavior_review_user_4207312_item_227434
4099,4209730,644567,5,0.88,real_behavior_review_user_4209730_item_644567
4100,4209730,47607,5,0.88,real_behavior_review_user_4209730_item_47607
4101,4209730,150135,5,0.88,real_behavior_review_user_4209730_item_150135
4102,4209730,3726,5,0.84,real_behavior_review_user_4209730_item_3726
4103,4209730,84407,5,0.92,real_behavior_review_user_4209730_item_84407
4104,4209730,125467,5,0.88,real_behavior_review_user_4209730_item_125467
4105,4209730,1271805,5,0.84,real_behavior_review_user_4209730_item_1271805
4106,4209730,1099741,5,0.88,real_behavior_review_user_4209730_item_1099741
4107,4209730,439843,5,0.88,real_behavior_review_user_4209730_item_439843
4108,4209730,897233,5,0.88,real_behavior_review_user_4209730_item_897233
4109,4209730,922598,5,0.88,real_behavior_review_user_4209730_item_922598
4110,4209730,630066,5,0.88,real_behavior_review_user_4209730_item_630066
4111,4209730,1085636,5,0.84,real_behavior_review_user_4209730_item_1085636
4112,4209730,874278,5,0.84,real_behavior_review_user_4209730_item_874278
4113,4209730,793446,5,0.92,real_behavior_review_user_4209730_item_793446
4114,4209730,860116,5,0.84,real_behavior_review_user_4209730_item_860116
4115,4209730,635678,5,0.88,real_behavior_review_user_4209730_item_635678
4116,4209730,1236837,5,0.84,real_behavior_review_user_4209730_item_1236837
4117,4210486,1245809,4,0.74,real_behavior_review_user_4210486_item_1245809
4118,4210486,410807,4,0.74,real_behavior_review_user_4210486_item_410807
4119,4234449,644393,4,0.74,real_behavior_review_user_4234449_item_644393
4120,4234449,1336795,4,0.74,real_behavior_review_user_4234449_item_1336795
4121,4234449,177518,4,0.74,real_behavior_review_user_4234449_item_177518
4122,4234449,290286,4,0.78,real_behavior_review_user_4234449_item_290286
4123,4234449,277493,4,0.74,real_behavior_review_user_4234449_item_277493
4124,4234449,518863,4,0.7,real_behavior_review_user_4234449_item_518863
4125,4234449,1266374,4,0.7,real_behavior_review_user_4234449_item_1266374
4126,4234449,1389474,4,0.78,real_behavior_review_user_4234449_item_1389474
4127,4234449,874379,4,0.78,real_behavior_review_user_4234449_item_874379
4128,4234449,582316,4,0.74,real_behavior_review_user_4234449_item_582316
4129,4234449,1137654,4,0.7,real_behavior_review_user_4234449_item_1137654
4130,4234449,213328,4,0.78,real_behavior_review_user_4234449_item_213328
4131,4234449,609320,4,0.78,real_behavior_review_user_4234449_item_609320
4132,4234449,855744,4,0.74,real_behavior_review_user_4234449_item_855744
4133,4234449,891170,4,0.7,real_behavior_review_user_4234449_item_891170
4134,4234449,876316,4,0.7,real_behavior_review_user_4234449_item_876316
4135,4234449,1313316,4,0.74,real_behavior_review_user_4234449_item_1313316
4136,4237016,854012,5,0.88,real_behavior_review_user_4237016_item_854012
4137,4237016,439968,5,0.92,real_behavior_review_user_4237016_item_439968
4138,4237016,168381,5,0.84,real_behavior_review_user_4237016_item_168381
4139,4237016,150285,5,0.88,real_behavior_review_user_4237016_item_150285
4140,4237016,571084,5,0.84,real_behavior_review_user_4237016_item_571084
4141,4237016,583031,5,0.88,real_behavior_review_user_4237016_item_583031
4142,4237016,1001995,5,0.84,real_behavior_review_user_4237016_item_1001995
4143,4237016,473782,5,0.84,real_behavior_review_user_4237016_item_473782
4144,4237016,1040151,5,0.88,real_behavior_review_user_4237016_item_1040151
4145,4237016,29043,5,0.84,real_behavior_review_user_4237016_item_29043
4146,4237016,293441,5,0.84,real_behavior_review_user_4237016_item_293441
4147,4237016,447372,5,0.84,real_behavior_review_user_4237016_item_447372
4148,4237016,1065596,5,0.92,real_behavior_review_user_4237016_item_1065596
4149,4257130,1016601,4,0.7,real_behavior_review_user_4257130_item_1016601
4150,4257130,1289403,4,0.7,real_behavior_review_user_4257130_item_1289403
4151,4257130,796831,4,0.78,real_behavior_review_user_4257130_item_796831
4152,4257130,1029372,4,0.7,real_behavior_review_user_4257130_item_1029372
4153,4257130,351020,4,0.74,real_behavior_review_user_4257130_item_351020
4154,4257130,755848,4,0.7,real_behavior_review_user_4257130_item_755848
4155,4257130,620167,4,0.7,real_behavior_review_user_4257130_item_620167
4156,4257130,8490,4,0.74,real_behavior_review_user_4257130_item_8490
4157,4257130,1239785,4,0.7,real_behavior_review_user_4257130_item_1239785
4158,4257130,878924,4,0.78,real_behavior_review_user_4257130_item_878924
4159,4257130,647103,4,0.74,real_behavior_review_user_4257130_item_647103
4160,4257130,544738,4,0.7,real_behavior_review_user_4257130_item_544738
4161,4257130,1295472,4,0.7,real_behavior_review_user_4257130_item_1295472
4162,4257130,1375665,4,0.78,real_behavior_review_user_4257130_item_1375665
4163,4257130,1326016,4,0.7,real_behavior_review_user_4257130_item_1326016
4164,4257130,440966,4,0.7,real_behavior_review_user_4257130_item_440966
4165,4257130,999814,4,0.78,real_behavior_review_user_4257130_item_999814
4166,4257130,200164,4,0.74,real_behavior_review_user_4257130_item_200164
4167,4257130,40381,4,0.78,real_behavior_review_user_4257130_item_40381
4168,4266717,765986,4,0.7,real_behavior_review_user_4266717_item_765986
4169,4266717,977729,4,0.74,real_behavior_review_user_4266717_item_977729
4170,4266717,1349219,4,0.74,real_behavior_review_user_4266717_item_1349219
4171,4266717,405937,4,0.78,real_behavior_review_user_4266717_item_405937
4172,4266717,354447,4,0.74,real_behavior_review_user_4266717_item_354447
4173,4266717,366810,4,0.7,real_behavior_review_user_4266717_item_366810
4174,4266717,137403,4,0.78,real_behavior_review_user_4266717_item_137403
4175,4266717,978673,4,0.7,real_behavior_review_user_4266717_item_978673
4176,4266717,1308833,4,0.78,real_behavior_review_user_4266717_item_1308833
4177,4266717,1005096,4,0.78,real_behavior_review_user_4266717_item_1005096
4178,4266717,311209,4,0.74,real_behavior_review_user_4266717_item_311209
4179,4266717,433384,4,0.78,real_behavior_review_user_4266717_item_433384
4180,4266717,850800,4,0.7,real_behavior_review_user_4266717_item_850800
4181,4266717,882304,4,0.78,real_behavior_review_user_4266717_item_882304
4182,4296135,1236019,5,0.84,real_behavior_review_user_4296135_item_1236019
4183,4296135,964833,5,0.92,real_behavior_review_user_4296135_item_964833
4184,4296135,628811,5,0.88,real_behavior_review_user_4296135_item_628811
4185,4296135,1415547,5,0.92,real_behavior_review_user_4296135_item_1415547
4186,4296135,1242405,5,0.88,real_behavior_review_user_4296135_item_1242405
4187,4296135,971332,5,0.84,real_behavior_review_user_4296135_item_971332
4188,4296135,1354575,5,0.92,real_behavior_review_user_4296135_item_1354575
4189,4296135,1204595,5,0.88,real_behavior_review_user_4296135_item_1204595
4190,4296609,204296,4,0.74,real_behavior_review_user_4296609_item_204296
4191,4296609,1330848,4,0.7,real_behavior_review_user_4296609_item_1330848
4192,4296609,1226192,4,0.7,real_behavior_review_user_4296609_item_1226192
4193,4296609,733828,4,0.74,real_behavior_review_user_4296609_item_733828
4194,4296609,1216210,4,0.78,real_behavior_review_user_4296609_item_1216210
4195,4296609,120758,4,0.74,real_behavior_review_user_4296609_item_120758
4196,4296609,1000965,4,0.74,real_behavior_review_user_4296609_item_1000965
4197,4296609,1331872,4,0.7,real_behavior_review_user_4296609_item_1331872
4198,4296609,1187894,4,0.7,real_behavior_review_user_4296609_item_1187894
4199,4296609,433585,4,0.74,real_behavior_review_user_4296609_item_433585
4200,4296609,1300980,4,0.74,real_behavior_review_user_4296609_item_1300980
4201,4296609,1398680,4,0.78,real_behavior_review_user_4296609_item_1398680
4202,4296609,327817,4,0.78,real_behavior_review_user_4296609_item_327817
4203,4296609,38720,4,0.7,real_behavior_review_user_4296609_item_38720
4204,4296609,182425,4,0.78,real_behavior_review_user_4296609_item_182425
4205,4309975,193200,4,0.78,real_behavior_review_user_4309975_item_193200
4206,4309975,1193812,4,0.74,real_behavior_review_user_4309975_item_1193812
4207,4309975,384325,4,0.7,real_behavior_review_user_4309975_item_384325
4208,4309975,557155,4,0.74,real_behavior_review_user_4309975_item_557155
4209,4309975,850313,4,0.7,real_behavior_review_user_4309975_item_850313
4210,4309975,764892,4,0.74,real_behavior_review_user_4309975_item_764892
4211,4309975,356151,4,0.7,real_behavior_review_user_4309975_item_356151
4212,4309975,419886,4,0.74,real_behavior_review_user_4309975_item_419886
4213,4309975,413867,4,0.78,real_behavior_review_user_4309975_item_413867
4214,4309975,61467,4,0.74,real_behavior_review_user_4309975_item_61467
4215,4309975,1392578,4,0.78,real_behavior_review_user_4309975_item_1392578
4216,4309975,1166307,4,0.74,real_behavior_review_user_4309975_item_1166307
4217,4309975,125903,4,0.7,real_behavior_review_user_4309975_item_125903
4218,4309975,796302,4,0.74,real_behavior_review_user_4309975_item_796302
4219,4309975,1247755,4,0.74,real_behavior_review_user_4309975_item_1247755
4220,4309975,171175,4,0.78,real_behavior_review_user_4309975_item_171175
4221,4309975,1296299,4,0.7,real_behavior_review_user_4309975_item_1296299
4222,4309975,1157740,4,0.74,real_behavior_review_user_4309975_item_1157740
4223,4323992,1255521,4,0.74,real_behavior_review_user_4323992_item_1255521
4224,4323992,1000076,4,0.7,real_behavior_review_user_4323992_item_1000076
4225,4323992,690241,4,0.78,real_behavior_review_user_4323992_item_690241
4226,4323992,192890,4,0.74,real_behavior_review_user_4323992_item_192890
4227,4323992,871887,4,0.78,real_behavior_review_user_4323992_item_871887
4228,4323992,595613,4,0.74,real_behavior_review_user_4323992_item_595613
4229,4323992,953093,4,0.78,real_behavior_review_user_4323992_item_953093
4230,4323992,6097,4,0.74,real_behavior_review_user_4323992_item_6097
4231,4323992,742801,4,0.7,real_behavior_review_user_4323992_item_742801
4232,4323992,728130,4,0.7,real_behavior_review_user_4323992_item_728130
4233,4323992,557974,4,0.74,real_behavior_review_user_4323992_item_557974
4234,4323992,325139,4,0.7,real_behavior_review_user_4323992_item_325139
4235,4334368,59901,5,0.92,real_behavior_review_user_4334368_item_59901
4236,4334368,64244,4,0.78,real_behavior_review_user_4334368_item_64244
4237,4334368,551626,4,0.74,real_behavior_review_user_4334368_item_551626
4238,4334368,620285,4,0.7,real_behavior_review_user_4334368_item_620285
4239,4334368,845164,4,0.78,real_behavior_review_user_4334368_item_845164
4240,4334368,1129566,4,0.74,real_behavior_review_user_4334368_item_1129566
4241,4334368,752555,4,0.7,real_behavior_review_user_4334368_item_752555
4242,4334368,1266690,4,0.74,real_behavior_review_user_4334368_item_1266690
4243,4334368,941068,4,0.7,real_behavior_review_user_4334368_item_941068
4244,4334368,354618,4,0.78,real_behavior_review_user_4334368_item_354618
4245,4334368,31937,4,0.78,real_behavior_review_user_4334368_item_31937
4246,4334368,1246679,4,0.74,real_behavior_review_user_4334368_item_1246679
4247,4334368,483894,4,0.78,real_behavior_review_user_4334368_item_483894
4248,4341552,561205,5,0.88,real_behavior_review_user_4341552_item_561205
4249,4341552,622977,5,0.92,real_behavior_review_user_4341552_item_622977
4250,4341552,653397,5,0.88,real_behavior_review_user_4341552_item_653397
4251,4341552,269950,5,0.84,real_behavior_review_user_4341552_item_269950
4252,4341552,582249,5,0.88,real_behavior_review_user_4341552_item_582249
4253,4341552,797312,5,0.84,real_behavior_review_user_4341552_item_797312
4254,4341552,1358729,5,0.92,real_behavior_review_user_4341552_item_1358729
4255,4341552,338719,5,0.88,real_behavior_review_user_4341552_item_338719
4256,4341552,2866,5,0.84,real_behavior_review_user_4341552_item_2866
4257,4341552,311174,5,0.84,real_behavior_review_user_4341552_item_311174
4258,4341552,26837,5,0.88,real_behavior_review_user_4341552_item_26837
4259,4341552,501923,5,0.92,real_behavior_review_user_4341552_item_501923
4260,4341552,1001773,5,0.88,real_behavior_review_user_4341552_item_1001773
4261,4341552,993131,5,0.84,real_behavior_review_user_4341552_item_993131
4262,4349860,554361,4,0.7,real_behavior_review_user_4349860_item_554361
4263,4349860,656096,4,0.78,real_behavior_review_user_4349860_item_656096
4264,4349860,1043508,4,0.74,real_behavior_review_user_4349860_item_1043508
4265,4349860,219645,4,0.78,real_behavior_review_user_4349860_item_219645
4266,4349860,922319,4,0.7,real_behavior_review_user_4349860_item_922319
4267,4349860,369665,4,0.7,real_behavior_review_user_4349860_item_369665
4268,4349860,143342,4,0.78,real_behavior_review_user_4349860_item_143342
4269,4349860,20498,4,0.7,real_behavior_review_user_4349860_item_20498
4270,4360785,492292,4,0.7,real_behavior_review_user_4360785_item_492292
4271,4360785,854026,4,0.7,real_behavior_review_user_4360785_item_854026
4272,4360785,1373063,4,0.74,real_behavior_review_user_4360785_item_1373063
4273,4360785,1170600,4,0.74,real_behavior_review_user_4360785_item_1170600
4274,4360785,42004,4,0.78,real_behavior_review_user_4360785_item_42004
4275,4360785,114222,4,0.74,real_behavior_review_user_4360785_item_114222
4276,4360785,177208,4,0.78,real_behavior_review_user_4360785_item_177208
4277,4360785,841515,4,0.74,real_behavior_review_user_4360785_item_841515
4278,4360785,1305099,4,0.7,real_behavior_review_user_4360785_item_1305099
4279,4360785,1406743,4,0.7,real_behavior_review_user_4360785_item_1406743
4280,4376623,1295279,4,0.7,real_behavior_review_user_4376623_item_1295279
4281,4376623,255532,4,0.74,real_behavior_review_user_4376623_item_255532
4282,4376623,1252618,4,0.7,real_behavior_review_user_4376623_item_1252618
4283,4376623,295961,4,0.7,real_behavior_review_user_4376623_item_295961
4284,4376623,1241,4,0.7,real_behavior_review_user_4376623_item_1241
4285,4377139,164033,5,0.92,real_behavior_review_user_4377139_item_164033
4286,4377139,479949,5,0.88,real_behavior_review_user_4377139_item_479949
4287,4377139,617204,5,0.92,real_behavior_review_user_4377139_item_617204
4288,4377139,1391172,5,0.88,real_behavior_review_user_4377139_item_1391172
4289,4377139,363445,5,0.92,real_behavior_review_user_4377139_item_363445
4290,4377139,226013,5,0.92,real_behavior_review_user_4377139_item_226013
4291,4377139,1318312,5,0.88,real_behavior_review_user_4377139_item_1318312
4292,4377139,444369,5,0.92,real_behavior_review_user_4377139_item_444369
4293,4377139,184747,5,0.88,real_behavior_review_user_4377139_item_184747
4294,4377139,885754,5,0.92,real_behavior_review_user_4377139_item_885754
4295,4377139,964090,5,0.88,real_behavior_review_user_4377139_item_964090
4296,4383822,524843,5,0.84,real_behavior_review_user_4383822_item_524843
4297,4383822,1039847,5,0.92,real_behavior_review_user_4383822_item_1039847
4298,4383822,260789,5,0.92,real_behavior_review_user_4383822_item_260789
4299,4383822,1048165,5,0.88,real_behavior_review_user_4383822_item_1048165
4300,4383822,624688,5,0.84,real_behavior_review_user_4383822_item_624688
4301,4383822,892628,5,0.84,real_behavior_review_user_4383822_item_892628
4302,4383822,432973,5,0.88,real_behavior_review_user_4383822_item_432973
4303,4383822,1108656,5,0.92,real_behavior_review_user_4383822_item_1108656
4304,4383822,195674,5,0.84,real_behavior_review_user_4383822_item_195674
4305,4383822,1186602,5,0.92,real_behavior_review_user_4383822_item_1186602
4306,4383822,12284,5,0.88,real_behavior_review_user_4383822_item_12284
4307,4383822,342242,5,0.88,real_behavior_review_user_4383822_item_342242
4308,4383822,161697,5,0.92,real_behavior_review_user_4383822_item_161697
4309,4383822,539772,5,0.88,real_behavior_review_user_4383822_item_539772
4310,4403868,825216,4,0.74,real_behavior_review_user_4403868_item_825216
4311,4403868,1158086,4,0.7,real_behavior_review_user_4403868_item_1158086
4312,4403868,150852,4,0.7,real_behavior_review_user_4403868_item_150852
4313,4403868,851006,4,0.7,real_behavior_review_user_4403868_item_851006
4314,4403868,733512,4,0.78,real_behavior_review_user_4403868_item_733512
4315,4403868,262649,4,0.74,real_behavior_review_user_4403868_item_262649
4316,4403868,440966,4,0.78,real_behavior_review_user_4403868_item_440966
4317,4403868,807351,4,0.74,real_behavior_review_user_4403868_item_807351
4318,4403868,1257057,4,0.7,real_behavior_review_user_4403868_item_1257057
4319,4403868,664574,4,0.78,real_behavior_review_user_4403868_item_664574
