user_id,user_type,timestamp,device_type,location_id,query_id,circle_id,budget_level
2733387,warm,93,27,50,806928,budget_life,midrange
2734216,warm,78,11,45,1010391,budget_life,midrange
2735033,warm,85,6,97,1393939,office_white_collar,luxury
2736676,warm,50,7,16,671905,foodie_hunters,luxury
2745633,warm,25,8,41,193822,fitness_group,midrange
2749662,warm,96,13,36,1637746,fitness_group,midrange
2761117,warm,87,8,52,1491554,campus_students,midrange
2767616,warm,73,11,75,682588,night_owl_gamers,midrange
2770975,warm,47,5,74,249668,foodie_hunters,midrange
2776039,warm,64,13,94,1488199,night_owl_gamers,midrange
2786532,warm,66,16,31,781230,fitness_group,budget
2798945,warm,79,6,20,1393939,campus_students,midrange
2807880,warm,18,8,47,976446,budget_life,midrange
2811205,warm,74,13,1,1299585,family_group,midrange
2813705,warm,1,1,88,1008602,foodie_hunters,budget
2822735,warm,83,22,58,1246584,budget_life,budget
2828698,warm,14,22,13,222763,night_owl_gamers,midrange
2829319,warm,50,5,81,652795,foodie_hunters,midrange
2835228,warm,94,11,9,1501213,night_owl_gamers,midrange
2862136,warm,37,10,52,1093119,office_white_collar,midrange
2863021,warm,57,6,30,206424,fitness_group,midrange
2865343,warm,99,10,65,789080,family_group,midrange
2869412,warm,88,8,61,976446,budget_life,midrange
2870394,warm,63,2,14,564198,office_white_collar,budget
2870979,warm,30,4,67,1642844,fitness_group,midrange
2875797,warm,37,11,55,1263433,campus_students,midrange
2894752,warm,86,24,75,1234369,foodie_hunters,midrange
2906455,warm,23,3,94,806119,office_white_collar,midrange
2915176,warm,27,10,13,1503035,fitness_group,midrange
2923932,warm,59,6,25,1387531,family_group,midrange
2940751,warm,74,14,55,1222235,fitness_group,midrange
2944050,warm,42,4,93,842927,office_white_collar,luxury
2948392,warm,40,7,19,1189326,campus_students,luxury
2953894,warm,101,9,1,563601,night_owl_gamers,midrange
2957609,warm,58,10,39,579672,family_group,budget
2962210,warm,16,3,101,854084,campus_students,budget
2962933,warm,84,6,4,746338,campus_students,midrange
2971149,warm,75,6,33,1158302,office_white_collar,budget
2974517,warm,76,7,12,206424,budget_life,midrange
2974609,warm,2,10,1,940640,office_white_collar,budget
2976153,warm,90,6,99,1176857,night_owl_gamers,midrange
2985760,warm,13,11,56,344746,foodie_hunters,budget
2989896,warm,6,12,1,150941,budget_life,midrange
2989927,warm,20,6,1,1384761,foodie_hunters,budget
2996472,warm,84,13,47,1243697,family_group,midrange
3012147,warm,1,1,1,1141890,family_group,budget
3020066,warm,29,6,30,59586,family_group,midrange
3029204,warm,18,13,17,1642844,foodie_hunters,budget
3033523,warm,24,18,62,703787,foodie_hunters,luxury
3038044,warm,5,4,19,1488469,fitness_group,budget
3076769,warm,29,8,1,222763,budget_life,luxury
3081348,warm,46,5,48,939691,budget_life,midrange
3081974,warm,94,12,39,332036,fitness_group,budget
3091278,warm,7,75,12,979817,night_owl_gamers,luxury
3092814,warm,30,6,96,473669,foodie_hunters,midrange
3094429,warm,91,7,89,490248,campus_students,midrange
3095587,warm,41,8,33,594028,foodie_hunters,midrange
3105988,warm,8,17,15,1063453,family_group,budget
3109838,warm,78,9,47,1222235,campus_students,midrange
3114907,warm,93,5,46,1314755,budget_life,midrange
3115143,warm,98,8,52,1370810,family_group,midrange
3116250,warm,70,6,61,559326,night_owl_gamers,midrange
3118429,warm,53,11,23,300820,budget_life,budget
3124983,warm,56,6,57,358797,budget_life,luxury
3129438,warm,16,13,1,154692,campus_students,budget
3136710,warm,39,11,97,243154,night_owl_gamers,budget
3140143,warm,32,7,9,1541483,budget_life,budget
3151687,warm,72,40,19,990691,office_white_collar,midrange
3153741,warm,96,5,31,809481,office_white_collar,midrange
3155141,warm,29,6,56,568567,foodie_hunters,midrange
3161723,warm,77,5,92,1220911,budget_life,luxury
3168314,warm,41,7,40,25303,night_owl_gamers,midrange
3168633,warm,70,5,83,496870,office_white_collar,luxury
3172115,warm,63,5,89,1231901,night_owl_gamers,luxury
3185357,warm,98,7,87,429936,foodie_hunters,midrange
3185499,warm,64,10,43,837632,fitness_group,midrange
3186085,warm,75,6,88,1703911,office_white_collar,luxury
3200246,warm,56,11,24,145260,fitness_group,midrange
3202134,warm,100,15,14,1233084,night_owl_gamers,luxury
3209204,warm,52,6,56,229778,budget_life,budget
3209454,warm,92,11,60,1674368,budget_life,midrange
3218731,warm,36,6,17,1006012,fitness_group,budget
3234468,warm,88,8,55,1410452,budget_life,midrange
3235266,warm,19,14,81,1540407,fitness_group,midrange
3236872,warm,38,5,70,13615,campus_students,midrange
3240817,warm,45,12,101,1516611,night_owl_gamers,midrange
3260121,warm,88,10,23,1024157,fitness_group,midrange
3260704,warm,96,12,51,1468562,night_owl_gamers,midrange
3265328,warm,79,7,66,281918,budget_life,midrange
3274118,warm,92,7,19,1637479,fitness_group,midrange
3279289,warm,33,6,76,416814,night_owl_gamers,midrange
3280357,warm,79,9,75,711421,foodie_hunters,midrange
3281292,warm,48,6,95,1182295,family_group,midrange
3283101,warm,92,5,96,842075,office_white_collar,midrange
3293233,warm,75,9,81,1529520,fitness_group,budget
3293499,warm,87,7,98,939757,fitness_group,midrange
3295092,warm,64,9,49,806119,night_owl_gamers,midrange
3298341,warm,95,12,79,167637,budget_life,budget
3299844,warm,44,7,100,1265314,budget_life,midrange
3301293,warm,90,7,62,229481,budget_life,midrange
3316221,warm,95,18,72,1193603,campus_students,midrange
3317809,warm,81,4,42,719384,night_owl_gamers,midrange
3319131,warm,82,5,30,405830,fitness_group,luxury
3320259,warm,96,10,75,233742,family_group,luxury
3321547,warm,90,7,16,781388,office_white_collar,budget
3328622,warm,18,8,28,1119950,family_group,midrange
3331513,warm,101,7,90,361185,campus_students,luxury
3342726,warm,88,5,69,704921,campus_students,luxury
3344046,warm,83,6,70,1022631,foodie_hunters,luxury
3347694,warm,5,80,49,1380359,night_owl_gamers,luxury
3350651,warm,29,5,41,1589288,foodie_hunters,midrange
3352956,warm,60,8,93,536661,foodie_hunters,midrange
3354780,warm,87,9,37,1063453,foodie_hunters,midrange
3359754,warm,92,12,50,592175,fitness_group,midrange
3360468,warm,101,9,72,393229,family_group,midrange
3364934,warm,41,16,62,429936,fitness_group,midrange
3365011,warm,60,7,87,1642844,office_white_collar,midrange
3368153,warm,67,6,55,1016912,fitness_group,midrange
3369381,warm,82,6,69,172777,foodie_hunters,midrange
3375637,warm,78,9,63,1021014,family_group,midrange
3380304,warm,54,11,67,979817,budget_life,budget
3381188,warm,95,6,79,261425,campus_students,midrange
3391260,warm,70,6,17,1531914,campus_students,midrange
3393555,warm,51,19,25,1623127,foodie_hunters,midrange
3397436,warm,95,6,73,1244079,fitness_group,midrange
3398406,warm,96,11,51,253136,foodie_hunters,luxury
3398618,warm,101,7,63,1206207,budget_life,midrange
3399398,warm,30,15,63,1634156,night_owl_gamers,midrange
3400204,warm,69,6,100,1170316,office_white_collar,luxury
3402958,warm,101,10,57,948587,fitness_group,luxury
3409508,warm,12,5,4,1503217,night_owl_gamers,midrange
3411872,warm,24,13,96,212115,campus_students,luxury
3423113,warm,74,5,15,804254,foodie_hunters,midrange
3428839,warm,72,6,23,652795,foodie_hunters,midrange
3434349,warm,89,7,93,149456,foodie_hunters,midrange
3442900,warm,35,35,94,842264,foodie_hunters,midrange
3453413,warm,56,11,6,1708115,foodie_hunters,midrange
3462736,warm,76,12,82,1534115,family_group,luxury
3467470,warm,41,8,34,1031174,fitness_group,midrange
3467808,warm,95,11,22,888885,foodie_hunters,midrange
3475032,warm,100,10,20,503305,night_owl_gamers,luxury
3477958,warm,35,12,34,1371729,foodie_hunters,midrange
3479694,warm,69,7,92,1274790,foodie_hunters,budget
3491950,warm,76,8,92,1635652,budget_life,midrange
3493853,warm,49,9,27,504526,night_owl_gamers,midrange
3515386,warm,93,18,16,1625989,night_owl_gamers,luxury
3516013,warm,96,8,76,945518,budget_life,midrange
3516950,warm,90,18,97,1153264,night_owl_gamers,budget
3522180,warm,51,10,49,495551,budget_life,midrange
3539692,warm,87,8,62,584459,family_group,budget
3539964,warm,8,5,72,1604757,campus_students,budget
3548485,warm,89,9,17,787960,campus_students,budget
3560855,warm,53,13,72,1595223,budget_life,luxury
3575230,warm,82,17,53,1707781,fitness_group,luxury
3580662,warm,76,15,64,991075,night_owl_gamers,midrange
3582702,warm,2,4,50,906734,fitness_group,budget
3587447,warm,77,24,47,990691,fitness_group,budget
3587910,warm,8,5,7,1604593,fitness_group,luxury
3590560,warm,35,11,64,1503035,office_white_collar,budget
3599732,warm,30,11,77,1230439,foodie_hunters,luxury
3600136,warm,79,6,12,552562,night_owl_gamers,midrange
3600776,warm,52,6,86,1005904,campus_students,midrange
3601152,warm,98,7,15,429936,family_group,budget
3612212,warm,37,16,67,1218990,family_group,luxury
3616036,warm,64,5,86,632744,campus_students,midrange
3633305,warm,91,8,58,370124,night_owl_gamers,midrange
3641374,warm,57,5,20,1660381,office_white_collar,luxury
3642941,warm,66,11,86,765616,office_white_collar,luxury
3645285,warm,36,7,44,1000476,family_group,budget
3647283,warm,63,17,77,1691147,foodie_hunters,midrange
3671391,warm,82,6,75,1021593,campus_students,midrange
3677286,warm,98,19,35,63511,budget_life,midrange
3680698,warm,72,12,46,1014288,foodie_hunters,midrange
3687446,warm,68,14,4,213227,night_owl_gamers,midrange
3688879,warm,96,8,54,169351,family_group,midrange
3689798,warm,81,5,71,926396,budget_life,midrange
3708076,warm,56,9,75,1597006,budget_life,midrange
3715446,warm,82,6,69,134365,fitness_group,budget
3724549,warm,15,7,35,1577693,foodie_hunters,midrange
3727539,warm,41,9,10,243154,foodie_hunters,budget
3730289,warm,6,7,37,1244079,budget_life,midrange
3735317,warm,89,4,63,1016642,foodie_hunters,midrange
3739356,warm,92,9,49,1416862,night_owl_gamers,midrange
3739401,warm,25,5,11,1561915,family_group,midrange
3746620,warm,93,8,60,835538,family_group,midrange
3747967,warm,26,7,64,1017612,office_white_collar,midrange
3752614,warm,98,8,75,910507,night_owl_gamers,midrange
3754931,warm,5,6,44,941624,family_group,midrange
3766674,warm,80,8,65,896415,campus_students,midrange
3774018,warm,73,7,99,182630,family_group,midrange
3774128,warm,92,17,27,151870,campus_students,midrange
3774695,warm,90,15,67,1703911,fitness_group,midrange
3779092,warm,21,9,12,1400861,office_white_collar,budget
3781325,warm,37,3,89,52252,office_white_collar,midrange
3792200,warm,71,5,90,38716,family_group,midrange
3794503,warm,98,15,52,1438155,night_owl_gamers,midrange
3803077,warm,98,7,55,63511,foodie_hunters,luxury
3811142,warm,4,28,1,594937,budget_life,midrange
3811487,warm,85,29,79,637581,family_group,midrange
3816382,warm,80,11,61,145260,campus_students,midrange
3819175,warm,56,8,92,1553584,foodie_hunters,luxury
3825708,warm,57,8,96,1690885,office_white_collar,midrange
3828528,warm,99,9,53,1381197,foodie_hunters,midrange
3833430,warm,56,11,49,1016642,campus_students,budget
3835029,warm,95,12,39,865686,night_owl_gamers,midrange
3842247,warm,41,5,59,1542088,night_owl_gamers,budget
3843875,warm,71,7,99,650190,family_group,midrange
3848887,warm,55,4,81,1453676,office_white_collar,luxury
3850851,warm,44,8,58,1200974,fitness_group,luxury
3850955,warm,83,11,41,1344529,foodie_hunters,luxury
3853062,warm,94,5,83,1470850,fitness_group,midrange
3860421,warm,74,15,76,770068,night_owl_gamers,luxury
3861576,warm,14,7,33,1546912,campus_students,budget
3864244,warm,45,6,58,1295301,family_group,luxury
3865783,warm,25,10,77,781230,night_owl_gamers,luxury
3868936,warm,97,5,82,1574356,night_owl_gamers,budget
3878936,warm,35,6,60,554796,office_white_collar,midrange
3881619,warm,50,5,70,1190408,campus_students,midrange
3884260,warm,92,7,54,1689556,office_white_collar,midrange
3888860,warm,37,5,50,429936,family_group,midrange
3892584,warm,58,7,71,490587,night_owl_gamers,midrange
3894043,warm,90,9,69,1449074,family_group,midrange
3899547,warm,95,8,58,1651852,foodie_hunters,midrange
3907979,warm,80,8,8,67631,night_owl_gamers,midrange
3909903,warm,98,7,99,216126,night_owl_gamers,midrange
3924754,warm,88,5,74,1348082,office_white_collar,budget
3925856,warm,89,7,33,775946,foodie_hunters,budget
3927234,warm,37,20,84,1018737,office_white_collar,luxury
3931991,warm,70,7,89,429936,campus_students,luxury
3941920,warm,67,11,42,746525,family_group,midrange
3942878,warm,32,7,41,1418753,fitness_group,midrange
3945516,warm,45,4,10,201399,budget_life,midrange
3946352,warm,27,4,99,824027,budget_life,midrange
3947944,warm,79,8,74,270108,foodie_hunters,midrange
3949046,warm,87,7,93,65921,office_white_collar,luxury
3951706,warm,48,4,55,1501674,campus_students,midrange
3954729,warm,97,15,91,1426298,foodie_hunters,midrange
3961472,warm,45,5,77,950281,family_group,luxury
3972592,warm,76,6,39,843372,office_white_collar,midrange
3979596,warm,35,29,6,205676,night_owl_gamers,midrange
3986251,warm,57,5,37,1161277,foodie_hunters,budget
3986364,warm,96,27,30,37141,budget_life,midrange
3987955,warm,81,11,69,634318,foodie_hunters,midrange
3992220,warm,50,10,24,797069,office_white_collar,midrange
3995194,warm,5,4,100,529685,foodie_hunters,luxury
3996165,warm,97,7,23,997670,fitness_group,midrange
3998645,warm,21,77,95,212115,budget_life,budget
4002681,warm,9,20,10,1356546,foodie_hunters,midrange
4003074,warm,91,8,83,552705,foodie_hunters,midrange
4004217,warm,94,6,27,1535301,foodie_hunters,midrange
4007212,warm,71,13,52,1588357,family_group,midrange
4009244,warm,38,8,96,1306392,budget_life,midrange
4010587,warm,79,40,100,411702,foodie_hunters,budget
4011224,warm,45,6,101,895669,fitness_group,midrange
4015445,warm,100,5,1,1324429,night_owl_gamers,midrange
4017422,warm,73,5,45,1238120,foodie_hunters,midrange
4017742,warm,81,12,75,42173,budget_life,midrange
4028250,warm,77,9,67,520493,office_white_collar,luxury
4031440,warm,41,12,49,1202404,family_group,midrange
4031625,warm,49,6,68,941624,night_owl_gamers,budget
4042666,warm,73,12,15,257165,campus_students,budget
4052273,warm,99,9,3,939757,foodie_hunters,budget
4055160,warm,97,9,92,976446,family_group,midrange
4055327,warm,72,7,30,383736,office_white_collar,midrange
4060578,warm,56,5,38,993463,fitness_group,midrange
4065319,warm,35,6,18,658356,night_owl_gamers,midrange
4069223,warm,76,6,34,555254,family_group,midrange
4071746,warm,90,14,47,939757,family_group,midrange
4080654,warm,70,5,93,1654381,campus_students,midrange
4122150,warm,90,19,56,1531914,fitness_group,midrange
4123893,warm,19,15,62,1491554,foodie_hunters,midrange
4127274,warm,65,10,1,1243697,foodie_hunters,midrange
4141890,warm,98,7,100,1519244,campus_students,luxury
4141941,warm,80,7,25,1704670,night_owl_gamers,budget
4145754,warm,90,7,88,1221378,office_white_collar,budget
4149730,warm,61,11,55,566400,fitness_group,midrange
4153782,warm,13,5,5,1393939,fitness_group,luxury
4157253,warm,68,9,89,1016380,foodie_hunters,luxury
4165797,warm,73,16,37,615114,fitness_group,luxury
4173178,warm,98,13,5,1376952,office_white_collar,luxury
4173691,warm,85,11,37,661466,campus_students,midrange
4193866,warm,82,6,41,975524,office_white_collar,luxury
4207312,warm,97,8,83,1638108,night_owl_gamers,midrange
4209730,warm,52,6,88,213898,budget_life,midrange
4210486,warm,80,12,95,208605,fitness_group,budget
4217921,warm,73,5,52,94745,family_group,midrange
4218414,warm,32,11,81,1287498,office_white_collar,luxury
4222494,warm,35,5,36,1437008,budget_life,budget
4227614,warm,71,8,66,523505,campus_students,midrange
4234449,warm,66,11,62,1347404,campus_students,midrange
4237016,warm,93,6,85,1704254,campus_students,midrange
4244363,warm,82,8,29,503098,campus_students,midrange
4253408,warm,65,17,92,535673,family_group,midrange
4257130,warm,96,7,79,1666153,foodie_hunters,luxury
4266717,warm,49,6,38,1708115,budget_life,midrange
4270398,warm,7,4,1,955343,night_owl_gamers,midrange
4283244,warm,53,8,25,202640,foodie_hunters,midrange
4296135,warm,75,5,71,1282497,fitness_group,luxury
4296609,warm,90,14,63,1153264,foodie_hunters,luxury
4299485,warm,65,21,6,826058,fitness_group,midrange
4305366,warm,1,1,1,206424,family_group,budget
4305603,warm,41,6,52,1561307,office_white_collar,midrange
4308219,warm,80,7,71,875513,foodie_hunters,midrange
4309975,warm,99,9,55,208893,campus_students,midrange
4311542,warm,80,8,56,1393349,fitness_group,midrange
4311705,warm,83,12,41,887410,night_owl_gamers,midrange
4323992,warm,86,11,55,406553,budget_life,midrange
4334368,warm,66,10,41,1106855,foodie_hunters,midrange
4335671,warm,90,8,72,206424,fitness_group,budget
4337158,warm,100,3,51,203745,fitness_group,midrange
4341552,warm,85,9,3,571603,fitness_group,midrange
4344655,warm,99,9,82,1434098,night_owl_gamers,midrange
4349860,warm,32,5,68,518311,fitness_group,midrange
4353276,warm,88,8,56,1222723,fitness_group,midrange
4360785,warm,74,8,50,429936,night_owl_gamers,midrange
4364954,warm,83,6,60,1393939,fitness_group,midrange
4366303,warm,42,5,70,552491,office_white_collar,midrange
4376623,warm,54,6,96,1531914,campus_students,midrange
4376840,warm,54,8,80,579619,office_white_collar,luxury
4377139,warm,78,6,65,350906,budget_life,midrange
4379164,warm,62,13,94,53827,budget_life,midrange
4383822,warm,31,12,100,430066,fitness_group,midrange
4403674,warm,37,8,9,781230,office_white_collar,midrange
4403868,warm,82,6,79,536576,family_group,midrange
4409981,warm,73,20,16,552547,foodie_hunters,midrange
4413920,warm,94,7,58,1594973,office_white_collar,midrange
4423064,warm,50,6,78,50445,family_group,midrange
4423236,warm,95,9,68,675522,budget_life,midrange
4425435,warm,91,6,52,1242393,office_white_collar,midrange
4426010,warm,63,8,31,554978,campus_students,midrange
4432677,warm,48,5,55,923812,family_group,midrange
4433872,warm,70,15,32,1474408,fitness_group,midrange
4434694,warm,41,10,64,955936,budget_life,budget
4438977,warm,86,6,93,1586055,budget_life,midrange
4458371,warm,61,5,73,1707781,family_group,midrange
4460046,warm,92,15,48,1711291,night_owl_gamers,midrange
4464555,warm,57,35,7,976446,fitness_group,budget
4465292,warm,23,85,83,1532263,office_white_collar,luxury
4465892,warm,90,8,97,1635652,fitness_group,midrange
4468185,warm,87,18,39,806119,fitness_group,midrange
4468976,warm,96,7,60,898045,fitness_group,midrange
4485130,warm,11,56,19,254699,foodie_hunters,midrange
4493903,warm,52,7,9,446285,budget_life,midrange
4494453,warm,98,6,88,962009,night_owl_gamers,midrange
4494751,warm,82,11,64,880022,foodie_hunters,midrange
4502244,warm,24,6,2,1032188,office_white_collar,budget
4506949,warm,81,10,43,1393939,night_owl_gamers,budget
4507161,warm,86,10,90,1393939,budget_life,midrange
4507260,warm,99,14,99,1473395,night_owl_gamers,budget
4510383,warm,74,9,21,940899,office_white_collar,midrange
4511369,warm,96,12,56,990691,budget_life,luxury
4515049,warm,88,19,32,1408424,night_owl_gamers,midrange
4516440,warm,97,10,12,1335493,budget_life,budget
4531695,warm,98,7,99,961275,campus_students,midrange
4542060,warm,56,20,9,1449074,budget_life,luxury
4544946,warm,68,12,101,282094,office_white_collar,midrange
4549040,warm,89,11,37,15409,foodie_hunters,luxury
4551245,warm,37,7,50,1031174,office_white_collar,budget
4552110,warm,83,11,24,512640,campus_students,midrange
4554208,warm,57,7,99,1447636,fitness_group,midrange
4554878,warm,31,15,10,1498144,family_group,midrange
4555983,warm,101,12,43,1480572,family_group,luxury
4556496,warm,50,22,90,1470850,family_group,midrange
4562383,warm,93,9,9,171136,foodie_hunters,midrange
4563162,warm,93,42,26,715125,budget_life,midrange
4582296,warm,75,12,76,1469729,family_group,luxury
4585654,warm,52,7,7,1579729,office_white_collar,midrange
4614440,warm,23,12,13,823182,night_owl_gamers,luxury
4616178,warm,29,8,17,243154,office_white_collar,budget
4616193,warm,94,11,78,6640,budget_life,midrange
4617711,warm,55,5,11,1651784,night_owl_gamers,midrange
4617992,warm,52,40,67,181283,night_owl_gamers,midrange
4620562,warm,49,5,19,174879,campus_students,midrange
4625336,warm,88,4,49,1283238,foodie_hunters,midrange
4629334,warm,90,10,56,178479,night_owl_gamers,midrange
4638304,warm,76,10,63,1523448,budget_life,midrange
4645369,warm,45,11,38,1449074,office_white_collar,luxury
4659716,warm,57,5,57,297168,family_group,midrange
4663618,warm,82,9,19,1393939,foodie_hunters,midrange
4680531,warm,72,17,28,1642844,budget_life,luxury
4681591,warm,35,6,1,252007,office_white_collar,budget
4681906,warm,88,11,40,997009,budget_life,midrange
4683346,warm,6,7,1,561686,foodie_hunters,luxury
4684179,warm,70,15,90,1528296,office_white_collar,midrange
4687927,warm,101,11,81,781230,foodie_hunters,midrange
4691036,warm,85,8,17,562020,night_owl_gamers,budget
4700538,warm,94,12,68,1660381,campus_students,midrange
4713268,warm,37,7,1,851798,foodie_hunters,midrange
4716405,warm,79,10,51,806119,foodie_hunters,midrange
4727616,warm,81,17,68,206424,foodie_hunters,midrange
4738349,warm,5,8,9,672332,family_group,midrange
4744920,warm,9,10,85,1393939,office_white_collar,midrange
4749015,warm,41,12,26,1693356,night_owl_gamers,budget
4772518,warm,30,8,5,333546,family_group,budget
4774213,warm,22,10,78,555824,campus_students,midrange
4803695,warm,84,11,73,304639,foodie_hunters,midrange
4806877,warm,4,8,1,1641398,night_owl_gamers,midrange
4811986,warm,22,17,1,806985,night_owl_gamers,midrange
4827979,warm,74,15,34,781230,foodie_hunters,midrange
4831576,warm,72,9,37,1708115,night_owl_gamers,midrange
4842856,warm,73,9,39,699223,night_owl_gamers,midrange
4845717,warm,60,17,18,658951,fitness_group,midrange
4849236,warm,35,8,28,179812,family_group,luxury
4853861,warm,11,7,8,1393939,foodie_hunters,midrange
4854582,warm,69,7,23,98079,fitness_group,budget
4894516,warm,36,4,50,1254174,family_group,midrange
4895795,warm,67,16,26,591791,campus_students,midrange
4897216,warm,84,5,70,323782,night_owl_gamers,midrange
4897933,warm,76,3,82,682588,family_group,midrange
4907419,warm,65,12,2,120570,family_group,midrange
4918807,warm,90,13,77,891919,budget_life,midrange
4921359,warm,47,37,29,374781,night_owl_gamers,midrange
4929296,warm,61,11,13,344746,family_group,midrange
4936518,warm,90,12,56,346128,fitness_group,midrange
4947167,warm,87,6,85,1478872,foodie_hunters,midrange
4954741,warm,87,15,4,245510,office_white_collar,midrange
4965070,warm,66,14,25,1223920,budget_life,midrange
4972599,warm,36,3,51,831018,budget_life,midrange
4977199,warm,99,11,5,976446,budget_life,midrange
4978741,warm,84,7,47,898045,foodie_hunters,midrange
4983545,warm,88,11,69,811896,campus_students,luxury
4986322,warm,21,6,6,323782,night_owl_gamers,luxury
4991308,warm,40,11,88,875513,campus_students,midrange
4993401,warm,19,40,100,1268673,budget_life,luxury
4994341,warm,13,9,1,830568,foodie_hunters,budget
5011517,warm,84,12,23,184393,foodie_hunters,budget
5014259,warm,6,7,34,1708115,campus_students,budget
5015719,warm,80,7,32,1117479,foodie_hunters,midrange
5025856,warm,34,7,36,1393939,campus_students,midrange
5045572,warm,86,18,13,652221,campus_students,budget
5050335,warm,32,7,20,1651852,night_owl_gamers,luxury
5059309,warm,67,10,77,67258,night_owl_gamers,midrange
5062497,warm,14,3,35,1321688,office_white_collar,budget
5063764,warm,2,13,69,488095,foodie_hunters,budget
5064219,warm,67,8,7,854084,budget_life,budget
5081418,warm,98,11,80,992447,campus_students,luxury
5090653,warm,37,7,4,344746,night_owl_gamers,budget
5093320,warm,75,6,50,1467031,family_group,midrange
5111349,warm,69,4,17,323782,fitness_group,budget
5126807,warm,96,10,100,1387531,campus_students,midrange
5135350,warm,1,1,1,1708115,foodie_hunters,midrange
5153087,warm,93,16,23,1491554,office_white_collar,midrange
5159253,warm,42,10,4,664641,budget_life,midrange
5189381,warm,31,12,87,37066,budget_life,midrange
5193325,warm,41,5,68,1501213,night_owl_gamers,midrange
5199185,warm,82,6,91,1501362,foodie_hunters,luxury
5200763,warm,72,8,27,806119,campus_students,midrange
5204398,warm,101,9,80,1073792,office_white_collar,midrange
5207674,warm,70,12,67,1268176,night_owl_gamers,midrange
5216289,warm,74,9,41,1246636,family_group,budget
5222476,warm,62,8,11,675228,budget_life,midrange
5233548,warm,86,9,78,688914,office_white_collar,midrange
5237624,warm,23,9,56,535543,budget_life,midrange
5241030,warm,97,10,91,807440,foodie_hunters,midrange
5244099,warm,6,3,13,807620,fitness_group,budget
5247633,warm,58,5,72,959210,night_owl_gamers,midrange
5250614,warm,71,10,32,315394,fitness_group,midrange
5258615,warm,1,1,1,650381,office_white_collar,budget
5262942,warm,101,8,34,1200087,fitness_group,budget
5266748,warm,27,6,66,234747,fitness_group,midrange
5274706,warm,18,4,55,76842,fitness_group,midrange
5277073,warm,44,12,81,101666,night_owl_gamers,luxury
5279312,warm,50,14,93,1567845,night_owl_gamers,midrange
5284867,warm,96,9,93,957977,campus_students,midrange
5288644,warm,46,7,65,52252,fitness_group,budget
5290859,warm,56,7,40,554969,office_white_collar,midrange
5292737,warm,90,9,44,1603764,family_group,midrange
5295602,warm,52,9,43,206424,office_white_collar,budget
5297508,warm,57,11,59,976054,fitness_group,budget
5302369,warm,95,11,64,213941,night_owl_gamers,midrange
5303506,warm,22,7,75,842390,night_owl_gamers,budget
5304876,warm,94,6,50,266690,office_white_collar,midrange
5311778,warm,94,17,58,337267,campus_students,midrange
5313241,warm,91,9,56,225262,family_group,midrange
5320541,warm,101,8,47,962009,campus_students,midrange
5322272,warm,78,15,15,243154,budget_life,midrange
5331729,warm,82,8,57,1393939,campus_students,midrange
5338256,warm,72,9,90,884997,family_group,luxury
5340515,warm,15,27,67,790846,family_group,midrange
5345339,warm,90,6,50,323782,fitness_group,midrange
5345538,warm,18,5,27,732807,foodie_hunters,midrange
5345717,warm,90,60,95,1181847,night_owl_gamers,midrange
5348506,warm,44,5,63,900491,family_group,midrange
5349120,warm,50,7,95,221769,office_white_collar,budget
5351950,warm,35,6,67,623168,fitness_group,luxury
5353849,warm,47,12,19,601790,campus_students,luxury
5368023,warm,63,5,97,1106948,office_white_collar,midrange
5369435,warm,86,7,37,955936,foodie_hunters,midrange
5371433,warm,37,7,22,1505222,campus_students,budget
5376881,warm,40,11,35,1393939,fitness_group,luxury
5380256,warm,42,7,52,1575672,fitness_group,midrange
5382193,warm,48,8,55,402471,budget_life,midrange
5384516,warm,84,10,59,1586055,campus_students,luxury
5385423,warm,95,13,50,429936,office_white_collar,midrange
5386573,warm,60,12,52,1260880,fitness_group,midrange
5387656,warm,99,10,42,558877,campus_students,luxury
5392310,warm,92,12,20,1244079,night_owl_gamers,luxury
5416551,warm,34,4,70,1246688,budget_life,luxury
5416722,warm,65,7,36,933011,budget_life,midrange
5423579,warm,57,6,55,243154,campus_students,midrange
5425191,warm,39,8,93,203745,fitness_group,budget
5428326,warm,94,7,6,1393939,fitness_group,midrange
5431121,warm,23,7,42,55015,family_group,midrange
5447084,warm,93,8,59,1270061,campus_students,midrange
5447349,warm,32,20,37,850311,budget_life,midrange
5451504,warm,78,7,57,851690,night_owl_gamers,midrange
5452621,warm,96,8,67,317995,night_owl_gamers,midrange
5453839,warm,70,8,19,440100,night_owl_gamers,midrange
5460794,warm,93,16,79,1605621,night_owl_gamers,midrange
5468027,warm,99,15,62,329156,fitness_group,luxury
5469777,warm,57,12,24,203745,budget_life,budget
5477110,warm,11,10,88,82173,family_group,budget
5478157,warm,70,11,29,998241,family_group,midrange
5478726,warm,82,10,87,1244042,foodie_hunters,luxury
5479071,warm,96,9,63,402748,fitness_group,midrange
5489585,warm,69,12,58,1218253,office_white_collar,midrange
5500818,warm,90,11,97,56855,fitness_group,luxury
5502565,warm,91,5,76,337916,night_owl_gamers,midrange
5508247,warm,14,8,6,943993,campus_students,budget
5508309,warm,45,8,81,136880,fitness_group,midrange
5510744,warm,42,28,9,750191,fitness_group,midrange
5521994,warm,95,11,78,806119,campus_students,luxury
5531100,warm,77,6,75,1268449,family_group,luxury
